id,type,solver,label,status,submitted_on,solved_on
9da9dfcc-31d5-4b9a-9653-986144b0d2ab,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_4_6_2,COMPLETED,2025-06-18T19:56:29.847438Z,2025-06-18T19:56:30.359016Z
f728dc5c-0da1-4f0c-8a64-a6b2917206a1,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_4_4_2,COMPLETED,2025-06-18T19:56:27.038236Z,2025-06-18T19:56:27.599110Z
bbd103fb-2165-4916-a8b0-cb509ad9b348,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_4_1_2,COMPLETED,2025-06-18T19:56:23.570014Z,2025-06-18T19:56:24.081358Z
0664e315-ea54-4bdc-b364-afad893e1228,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_3_5_2,COMPLETED,2025-06-18T19:56:20.843980Z,2025-06-18T19:56:21.366299Z
3772d9c5-e0da-4a5c-b250-acb2d5561568,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_3_4_2,COMPLETED,2025-06-18T19:56:18.210651Z,2025-06-18T19:56:18.763202Z
9d9d77c0-bde2-4323-9946-cd12524d4fa5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_3_3_2,COMPLETED,2025-06-18T19:56:15.522375Z,2025-06-18T19:56:16.081462Z
539a3ccd-2ae8-416b-bbb8-109c72a68840,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_3_0_2,COMPLETED,2025-06-18T19:56:12.690041Z,2025-06-18T19:56:13.220986Z
71df99c5-4378-46e5-90b9-bfb544709ccf,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_9_2,COMPLETED,2025-06-18T19:56:10.105995Z,2025-06-18T19:56:10.674572Z
332a8c99-4715-490f-ba83-aa1063a286f4,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_7_2,COMPLETED,2025-06-18T19:56:07.431349Z,2025-06-18T19:56:07.928804Z
8c37d45e-fb2f-450d-b7d2-d70c108b14a9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_4_2,COMPLETED,2025-06-18T19:56:04.750134Z,2025-06-18T19:56:05.338115Z
806e49dd-1998-4d29-9550-3fc1710b901f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_2_2,COMPLETED,2025-06-18T19:56:01.949541Z,2025-06-18T19:56:02.476470Z
b63aee28-303d-4f18-bd53-6a05f396c812,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_1_2,COMPLETED,2025-06-18T19:55:59.157620Z,2025-06-18T19:55:59.678959Z
28541467-11b4-4c2f-a832-3814869fb28d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_2_0_2,COMPLETED,2025-06-18T19:55:56.552884Z,2025-06-18T19:55:57.061193Z
6a8e8ce6-ebe3-4030-84af-c945976cd650,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_9_2,COMPLETED,2025-06-18T19:55:53.662043Z,2025-06-18T19:55:54.254343Z
56e953e8-c7f0-4bc4-9026-6bbab696909f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_8_2,COMPLETED,2025-06-18T19:55:50.993479Z,2025-06-18T19:55:51.570998Z
910f2a13-c225-4691-b3ee-76d83d327e3d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_6_2,COMPLETED,2025-06-18T19:55:48.281202Z,2025-06-18T19:55:48.841278Z
ecf68229-39fc-4939-9eaf-ea1ed6dbd8d2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_4_2,COMPLETED,2025-06-18T19:55:45.521245Z,2025-06-18T19:55:46.034110Z
9f9e087e-91ae-4b9f-954e-42d454f378d3,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_3_2,COMPLETED,2025-06-18T19:55:41.741255Z,2025-06-18T19:55:42.311054Z
00e5f3d3-d93d-436b-9b41-50d97ef007e5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_2_2,COMPLETED,2025-06-18T19:55:39.008348Z,2025-06-18T19:55:39.498849Z
1d711a9b-dc3a-4983-8199-ea895c326e5b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_1_0_2,COMPLETED,2025-06-18T19:55:36.201431Z,2025-06-18T19:55:36.784999Z
7bb90f92-9120-4225-8a08-1c6f4abccfe8,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_9_2,COMPLETED,2025-06-18T19:55:33.338564Z,2025-06-18T19:55:33.956518Z
f14f76be-fa5e-454a-9bbf-4fd8c1d8f8de,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_8_2,COMPLETED,2025-06-18T19:55:29.362967Z,2025-06-18T19:55:29.934997Z
85f1cf5c-49cb-438f-9d7e-2b17dcb1bb19,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_7_2,COMPLETED,2025-06-18T19:55:25.029251Z,2025-06-18T19:55:25.628677Z
7eeb590d-5d0b-45cc-98ae-de313f8119bd,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_5_2,COMPLETED,2025-06-18T19:55:20.641552Z,2025-06-18T19:55:21.175889Z
a8e5ff0d-be54-4f82-a827-faf01d8449bd,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_2_2,COMPLETED,2025-06-18T19:55:16.277838Z,2025-06-18T19:55:16.878917Z
0a46deb6-b06b-48de-8fe8-aa0af03366cb,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.55_0_0_2,COMPLETED,2025-06-18T19:55:12.062587Z,2025-06-18T19:55:12.657344Z
119d6d8d-514b-4e75-92e6-f1f67637bac9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_9_2,COMPLETED,2025-06-18T19:54:20.910919Z,2025-06-18T19:54:21.411369Z
6e3d561c-447b-49b0-bc72-06b849030744,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_8_2,COMPLETED,2025-06-18T19:54:18.403966Z,2025-06-18T19:54:18.900804Z
429d4227-db50-42e0-83c0-fff32a05b6e2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_7_2,COMPLETED,2025-06-18T19:54:14.927350Z,2025-06-18T19:54:15.462001Z
39ed9f37-e681-4268-b158-b4c129acef76,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_6_2,COMPLETED,2025-06-18T19:54:12.491304Z,2025-06-18T19:54:13.042610Z
f82a2e0d-1745-4a01-b0e8-efe92a356ddc,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_5_2,COMPLETED,2025-06-18T19:54:10.065769Z,2025-06-18T19:54:10.590963Z
ad0a234c-acc9-4be1-ac82-87b73fd0a43f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_4_2,COMPLETED,2025-06-18T19:54:07.298562Z,2025-06-18T19:54:07.866245Z
5f1ca85d-0e56-420b-93ce-d9f42cfe6f99,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_3_2,COMPLETED,2025-06-18T19:54:04.670182Z,2025-06-18T19:54:05.196657Z
3e034b77-27fd-442a-af71-c443daeafbe0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_2_2,COMPLETED,2025-06-18T19:54:01.805821Z,2025-06-18T19:54:02.386438Z
ff13834f-540a-42c4-8ba5-06faa6b95a4b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_1_2,COMPLETED,2025-06-18T19:53:59.142580Z,2025-06-18T19:53:59.797669Z
df5e9aaf-4085-40d1-94e2-a1eab7747a4b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_4_0_2,COMPLETED,2025-06-18T19:53:56.304812Z,2025-06-18T19:53:56.846739Z
1c68f679-7eb8-459f-9f3a-8b47afb0d6a2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_3_9_2,COMPLETED,2025-06-18T19:53:53.687108Z,2025-06-18T19:53:54.188850Z
257d747a-0438-42a4-8e96-1bf59a890581,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_3_8_2,COMPLETED,2025-06-18T19:53:51.177644Z,2025-06-18T19:53:51.736212Z
b0e6b06e-f072-432d-ade7-2bac02f1c0db,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_3_7_2,COMPLETED,2025-06-18T19:53:48.303095Z,2025-06-18T19:53:49.000321Z
409cec45-4038-4ad8-83d5-c6bd3211f799,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_3_6_2,COMPLETED,2025-06-18T19:53:45.839351Z,2025-06-18T19:53:46.377846Z
8b54b5a0-2b6b-4b64-8e48-c8704061d0c5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.55_3_5_2,COMPLETED,2025-06-18T19:53:43.243299Z,2025-06-18T19:53:43.859100Z
