id,type,solver,label,status,submitted_on,solved_on
2db64519-47a3-4b72-8d48-9b5e3ad70052,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_9_2,COMPLETED,2025-06-18T17:07:22.383937Z,2025-06-18T17:07:22.954601Z
86c6bdef-8f52-40eb-8f7e-bbf5aa426b18,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_8_2,COMPLETED,2025-06-18T17:07:19.761872Z,2025-06-18T17:07:20.341765Z
95215ae9-bcdb-4ea8-9ed4-d9d3a24f6b00,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_7_2,COMPLETED,2025-06-18T17:07:17.134670Z,2025-06-18T17:07:17.662637Z
9258d3b1-6b16-4072-af5c-25403a2fbbf7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_6_2,COMPLETED,2025-06-18T17:07:14.579041Z,2025-06-18T17:07:15.103251Z
6a26dafb-6e15-47b8-920d-0f2244ba83a3,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_5_2,COMPLETED,2025-06-18T17:07:12.057615Z,2025-06-18T17:07:12.575182Z
4045eb8e-7bd7-4a45-99a7-147ead29428a,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_4_2,COMPLETED,2025-06-18T17:07:09.510863Z,2025-06-18T17:07:10.029153Z
b8e7f698-1936-42c2-be77-44e2e943262d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_3_2,COMPLETED,2025-06-18T17:07:06.866202Z,2025-06-18T17:07:07.384360Z
fcf00eb3-15ae-4f1e-ae6b-9d20f190ed10,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_2_2,COMPLETED,2025-06-18T17:07:04.231062Z,2025-06-18T17:07:04.756096Z
05c028c3-f497-41f5-a316-87ff1d625221,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_1_2,COMPLETED,2025-06-18T17:07:01.457092Z,2025-06-18T17:07:02.092444Z
80d48e61-444a-4cda-8e99-222ac68261e0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_4_0_2,COMPLETED,2025-06-18T17:06:58.726918Z,2025-06-18T17:06:59.280789Z
dc11312a-f842-40fb-9d14-a48c5fec708d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_3_9_2,COMPLETED,2025-06-18T17:06:56.137855Z,2025-06-18T17:06:56.668200Z
bbeae32a-e71a-4bef-badf-41c59b2ac329,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_3_8_2,COMPLETED,2025-06-18T17:06:53.522165Z,2025-06-18T17:06:54.092689Z
bb6d273e-8645-4863-bde0-93bbb5a68519,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.3_3_7_2,COMPLETED,2025-06-18T17:06:50.805988Z,2025-06-18T17:06:51.428155Z
