id,type,solver,label,status,submitted_on,solved_on
401b6182-235a-4292-99cc-d8f49759a1cc,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_4_9_2,COMPLETED,2025-06-19T16:59:16.938670Z,2025-06-19T16:59:17.510989Z
e2eedcb3-0907-4a28-a253-c2768d1344ca,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_4_8_2,COMPLETED,2025-06-19T16:59:14.754622Z,2025-06-19T16:59:15.258455Z
fdcb2d12-07cc-424e-84fd-ca9f674f2ba7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_4_4_2,COMPLETED,2025-06-19T16:59:12.458502Z,2025-06-19T16:59:13.005887Z
d5fcf317-f787-4ed7-a3c7-eb2b24499985,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_8_2,COMPLETED,2025-06-19T16:59:10.115533Z,2025-06-19T16:59:10.719513Z
1376037c-0ac8-4cf5-8916-a352a5196766,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_6_2,COMPLETED,2025-06-19T16:59:07.836220Z,2025-06-19T16:59:08.395321Z
862f1720-77b8-46f4-a00c-fc36b275f5d4,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_5_2,COMPLETED,2025-06-19T16:59:04.331184Z,2025-06-19T16:59:04.845719Z
4dc079fe-8300-45ec-b37e-29e66fc869f5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_3_2,COMPLETED,2025-06-19T16:59:02.057350Z,2025-06-19T16:59:02.574221Z
a427f463-1d81-45aa-ab50-4390c631cf22,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_1_2,COMPLETED,2025-06-19T16:58:59.778784Z,2025-06-19T16:59:00.305535Z
bb7da937-36d4-48bc-9d11-0e13a5821965,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_3_0_2,COMPLETED,2025-06-19T16:58:57.474587Z,2025-06-19T16:58:58.039404Z
15617085-e71e-4d2c-b79e-9c0fb2f657d9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_2_6_2,COMPLETED,2025-06-19T16:58:55.120967Z,2025-06-19T16:58:55.721927Z
70e60299-97cf-48d8-a3e5-d1cd6e2e18b8,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_2_2_2,COMPLETED,2025-06-19T16:58:52.736354Z,2025-06-19T16:58:53.356816Z
61c7b5b9-de8e-4355-87e9-980f8ce2f686,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_1_7_2,COMPLETED,2025-06-19T16:58:50.214245Z,2025-06-19T16:58:50.798198Z
b68c7f69-edbb-409b-a86e-a1afa5a1a75e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_1_5_2,COMPLETED,2025-06-19T16:58:47.747709Z,2025-06-19T16:58:48.261573Z
250fedcb-ec57-4bd8-8bb5-da05eb24ceb0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_1_3_2,COMPLETED,2025-06-19T16:58:45.323226Z,2025-06-19T16:58:45.835944Z
3de8bfc2-3305-4b27-b51f-8ec58ac15c80,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_1_2_2,COMPLETED,2025-06-19T16:58:40.435169Z,2025-06-19T16:58:43.374618Z
35636f1e-3c8b-4b96-b13e-1b856b056c25,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_9_2,COMPLETED,2025-06-19T16:58:38.017899Z,2025-06-19T16:58:38.523194Z
566cb506-6d7c-4a68-8740-be99b6f42347,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_8_2,COMPLETED,2025-06-19T16:58:34.375351Z,2025-06-19T16:58:34.976799Z
09ef0b79-d35a-40f9-a598-fd4f2952c194,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_6_2,COMPLETED,2025-06-19T16:58:30.588144Z,2025-06-19T16:58:31.154536Z
7008c1cd-9434-47ec-aea6-b1d1979b9f9e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_4_2,COMPLETED,2025-06-19T16:58:26.876325Z,2025-06-19T16:58:27.468805Z
85c61b5b-db09-471c-a153-eaa3813ebbd5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_3_2,COMPLETED,2025-06-19T16:58:22.957646Z,2025-06-19T16:58:23.521035Z
d704b144-8d01-4b14-bf5c-343e988abca7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_1.0_0_1_2,COMPLETED,2025-06-19T16:58:19.090534Z,2025-06-19T16:58:19.696964Z
81c576de-a434-42ba-9360-c7dafaf4a577,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_9_2,COMPLETED,2025-06-19T16:57:11.124477Z,2025-06-19T16:57:11.632857Z
bc986ae0-6cf2-416f-97ee-f3e27d5c0322,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_8_2,COMPLETED,2025-06-19T16:57:07.738287Z,2025-06-19T16:57:08.308096Z
5520d0a8-6496-42dc-b41e-f34ad1542d1d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_7_2,COMPLETED,2025-06-19T16:57:05.589830Z,2025-06-19T16:57:06.083209Z
89b06d07-903f-4dee-b1de-e3ba410deaa2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_6_2,COMPLETED,2025-06-19T16:57:03.372819Z,2025-06-19T16:57:03.926871Z
33843449-950e-4ab6-8211-f065da3f8186,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_5_2,COMPLETED,2025-06-19T16:57:01.115371Z,2025-06-19T16:57:01.625828Z
d83ce725-c60d-4f69-8053-85287235e68c,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_4_2,COMPLETED,2025-06-19T16:56:59.024647Z,2025-06-19T16:56:59.498948Z
11b42f0b-4bbb-4acf-8702-16c0c7d40887,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_3_2,COMPLETED,2025-06-19T16:56:56.756788Z,2025-06-19T16:56:57.351425Z
34d0cc1f-b03e-4015-8ffb-d4b8a4c39ae0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_2_2,COMPLETED,2025-06-19T16:56:54.582089Z,2025-06-19T16:56:55.142747Z
8eb298e6-82ec-460d-b931-3bff53475eb7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_1_2,COMPLETED,2025-06-19T16:56:52.264313Z,2025-06-19T16:56:52.841863Z
ac8c8d15-944f-49c8-82b5-59c33f364465,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_4_0_2,COMPLETED,2025-06-19T16:56:49.921060Z,2025-06-19T16:56:50.431362Z
cb469337-1275-408b-81b5-f6a26ec16a60,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_9_2,COMPLETED,2025-06-19T16:56:47.796020Z,2025-06-19T16:56:48.271126Z
75a4102a-1532-4887-ae46-c5e9e14fce90,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_8_2,COMPLETED,2025-06-19T16:56:45.651537Z,2025-06-19T16:56:46.134836Z
158d811d-fb7f-455a-88bb-253c67d5f7a1,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_7_2,COMPLETED,2025-06-19T16:56:43.528058Z,2025-06-19T16:56:44.021140Z
ed19d428-72dc-4c1b-8c76-69a9246f746c,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_6_2,COMPLETED,2025-06-19T16:56:41.353037Z,2025-06-19T16:56:41.844083Z
dd9768ab-326d-4a2f-bdfd-f992f7a704d6,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_5_2,COMPLETED,2025-06-19T16:56:39.174499Z,2025-06-19T16:56:39.664377Z
d820ebf2-9c84-4d35-bf12-b14987ba8c9b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_4_2,COMPLETED,2025-06-19T16:56:37.049953Z,2025-06-19T16:56:37.529910Z
f49bc7b4-cc91-4f01-acba-69a694c4ca9a,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_3_2,COMPLETED,2025-06-19T16:56:34.881172Z,2025-06-19T16:56:35.371609Z
5ad42d98-e075-465a-8dee-fe98e5333e8e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_2_2,COMPLETED,2025-06-19T16:56:32.530539Z,2025-06-19T16:56:33.171576Z
1d35f784-cc1a-4765-a171-064bd181b47b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_1.0_3_1_2,COMPLETED,2025-06-19T16:56:30.360462Z,2025-06-19T16:56:30.855298Z
