id,type,solver,label,status,submitted_on,solved_on
add924e7-8157-4a04-9f99-ad1115a9758e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_4_9_2,COMPLETED,2025-06-19T16:18:56.822677Z,2025-06-19T16:18:57.334147Z
32bbf719-bef7-4e4a-a9ee-34e2873a15ab,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_4_8_2,COMPLETED,2025-06-19T16:18:54.516400Z,2025-06-19T16:18:55.100397Z
c560b02c-ce2d-4056-933f-2bf3aa917846,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_4_6_2,COMPLETED,2025-06-19T16:18:52.294384Z,2025-06-19T16:18:52.824893Z
a6474c7b-28b8-47c4-9179-d0993b0f61f5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_4_5_2,COMPLETED,2025-06-19T16:18:50.057231Z,2025-06-19T16:18:50.556697Z
4a80e7e2-e270-4c2f-b5fa-603d99de3d2b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_3_5_2,COMPLETED,2025-06-19T16:18:47.847319Z,2025-06-19T16:18:48.388633Z
f1cd7d2a-9f66-48fd-b0a2-95d76b44c6c2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_3_0_2,COMPLETED,2025-06-19T16:18:45.508238Z,2025-06-19T16:18:46.061465Z
7023c795-d49d-41ce-a75d-fa9171d9121e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_8_2,COMPLETED,2025-06-19T16:18:43.257206Z,2025-06-19T16:18:43.791563Z
5c8ae3f0-ba76-4311-af24-5c0225a44aa2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_6_2,COMPLETED,2025-06-19T16:18:40.906826Z,2025-06-19T16:18:41.516208Z
906a58ad-836a-473e-b486-d6d74f81812c,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_4_2,COMPLETED,2025-06-19T16:18:38.390214Z,2025-06-19T16:18:38.989883Z
e0167850-c66d-4e85-8fde-fd16226bf3a0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_2_2,COMPLETED,2025-06-19T16:18:35.993359Z,2025-06-19T16:18:36.511573Z
1b24ee72-5a23-415f-ad40-85e81af54019,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_1_2,COMPLETED,2025-06-19T16:18:33.520884Z,2025-06-19T16:18:34.058489Z
a4db68da-6699-4e5e-9592-f57cbb308068,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_2_0_2,COMPLETED,2025-06-19T16:18:31.021441Z,2025-06-19T16:18:31.609510Z
7b0d4fea-99b7-4df0-bdf0-92b107c83e4d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_1_8_2,COMPLETED,2025-06-19T16:18:28.541164Z,2025-06-19T16:18:29.114488Z
f93ec07e-d81c-408c-8ad9-2d3e8fc42713,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_1_5_2,COMPLETED,2025-06-19T16:18:25.104584Z,2025-06-19T16:18:25.689821Z
f65f14b8-f972-4960-aa47-ceba31725e65,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_1_4_2,COMPLETED,2025-06-19T16:18:21.374225Z,2025-06-19T16:18:21.933742Z
a4a2d15f-5d1d-4b0b-8fa1-fc9ef733bcc9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_1_3_2,COMPLETED,2025-06-19T16:18:17.545350Z,2025-06-19T16:18:18.095805Z
723fd95f-b525-4852-b722-4174b24dfe03,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_0_7_2,COMPLETED,2025-06-19T16:18:13.371113Z,2025-06-19T16:18:13.928888Z
3ffbb379-06bc-4de2-b6bf-04980ccaba63,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.95_0_2_2,COMPLETED,2025-06-19T16:18:09.326790Z,2025-06-19T16:18:09.898675Z
d98127b1-3bc6-4bf3-b9e4-dae348b73d95,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_9_2,COMPLETED,2025-06-19T16:17:03.508658Z,2025-06-19T16:17:04.015854Z
62b414a1-38cb-429f-a1cf-3dc918ea674a,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_8_2,COMPLETED,2025-06-19T16:17:01.316260Z,2025-06-19T16:17:01.816951Z
46b6c4e2-aa86-4a4f-a640-75e85bef7e7e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_7_2,COMPLETED,2025-06-19T16:16:59.058791Z,2025-06-19T16:16:59.581458Z
fc1f789d-c6dd-4ca5-a268-bcd901abfded,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_6_2,COMPLETED,2025-06-19T16:16:56.841956Z,2025-06-19T16:16:57.359291Z
84f76f5b-eec2-47f5-bb00-9129cd0a596d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_5_2,COMPLETED,2025-06-19T16:16:54.642856Z,2025-06-19T16:16:55.159322Z
be13741f-b4bc-4354-8248-c27c5d7c7b0c,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_4_2,COMPLETED,2025-06-19T16:16:52.360414Z,2025-06-19T16:16:52.917794Z
bb1c6e6f-40fd-4872-88c6-133856505ca6,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_3_2,COMPLETED,2025-06-19T16:16:50.036622Z,2025-06-19T16:16:50.618536Z
6e07f577-0cbd-4984-a991-802ac55f496e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_2_2,COMPLETED,2025-06-19T16:16:47.733423Z,2025-06-19T16:16:48.258441Z
7afd0dcf-db01-45b0-8baf-d6605eed6a5f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_1_2,COMPLETED,2025-06-19T16:16:45.416569Z,2025-06-19T16:16:45.977321Z
88b7b5f5-b816-4cb9-b43e-d7d863ac0990,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_4_0_2,COMPLETED,2025-06-19T16:16:43.241388Z,2025-06-19T16:16:43.727713Z
6e2b7659-f62b-422f-97fd-69373aec5686,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_9_2,COMPLETED,2025-06-19T16:16:40.895592Z,2025-06-19T16:16:41.392913Z
4190bf3a-b953-44d2-aab4-849cf593660c,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_8_2,COMPLETED,2025-06-19T16:16:38.701349Z,2025-06-19T16:16:39.199355Z
938b1224-6e91-487a-87ac-317ef6475265,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_7_2,COMPLETED,2025-06-19T16:16:36.530765Z,2025-06-19T16:16:37.023930Z
6cecd6e8-0c22-4c33-acf8-0121a607fffc,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_6_2,COMPLETED,2025-06-19T16:16:34.301703Z,2025-06-19T16:16:34.803373Z
5c931b62-ff50-4929-9ff8-85fa7d6ead39,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_5_2,COMPLETED,2025-06-19T16:16:32.089461Z,2025-06-19T16:16:32.595527Z
7d83c3c2-c193-48d3-b278-e6042a023ba5,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_4_2,COMPLETED,2025-06-19T16:16:29.852560Z,2025-06-19T16:16:30.330009Z
566ac3fe-d147-4c36-ab39-63a772b4c6f6,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_3_2,COMPLETED,2025-06-19T16:16:27.688401Z,2025-06-19T16:16:28.199952Z
001ba8e6-f922-465b-8693-dd2ebbd82714,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_2_2,COMPLETED,2025-06-19T16:16:25.462398Z,2025-06-19T16:16:25.951777Z
c24a2dd6-ede7-4556-a4f0-9a61c458a1ed,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_1_2,COMPLETED,2025-06-19T16:16:23.115363Z,2025-06-19T16:16:23.690194Z
e773eec2-efe6-4eae-a24a-4949295b62cb,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_3_0_2,COMPLETED,2025-06-19T16:16:20.947882Z,2025-06-19T16:16:21.486394Z
5a342dda-c569-4f42-ad55-b91fb38d4440,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_9_2,COMPLETED,2025-06-19T16:16:18.769066Z,2025-06-19T16:16:19.273665Z
208cee11-af9a-4721-a2ca-d04737dd7e80,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_8_2,COMPLETED,2025-06-19T16:16:16.577262Z,2025-06-19T16:16:17.098353Z
e18b1fe4-c77c-4a10-9e75-ccae3e2bd807,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_7_2,COMPLETED,2025-06-19T16:16:12.987144Z,2025-06-19T16:16:13.555857Z
86546392-de4b-401e-967d-7d6733a493f3,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_6_2,COMPLETED,2025-06-19T16:16:10.795866Z,2025-06-19T16:16:11.302518Z
a8251a53-dada-4cc8-9df9-7ae6d3537560,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_5_2,COMPLETED,2025-06-19T16:16:08.675707Z,2025-06-19T16:16:09.161848Z
487b91b8-016b-45cb-a6d5-37d7ec9e6ac8,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_4_2,COMPLETED,2025-06-19T16:16:06.467734Z,2025-06-19T16:16:07.042760Z
dd1458c6-b419-4a1e-bfa9-c6c1c1854038,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_3_2,COMPLETED,2025-06-19T16:16:04.302453Z,2025-06-19T16:16:04.787608Z
0f8df7bc-1847-4dd7-ab39-a4b7671faa96,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_2_2,COMPLETED,2025-06-19T16:16:02.094967Z,2025-06-19T16:16:02.593632Z
86116a54-ac47-46f3-b6be-8cdc57dc99b0,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_1_2,COMPLETED,2025-06-19T16:15:59.845690Z,2025-06-19T16:16:00.400299Z
d24873b7-2eee-4700-a7ad-6ed2a822eb8e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_2_0_2,COMPLETED,2025-06-19T16:15:57.574918Z,2025-06-19T16:15:58.081989Z
d1222f6c-2ede-4cef-9144-209b0538c2c7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_9_2,COMPLETED,2025-06-19T16:15:55.339735Z,2025-06-19T16:15:55.834621Z
d2c143e7-80a3-4b6d-8a72-033e6d6d83a9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_8_2,COMPLETED,2025-06-19T16:15:53.187855Z,2025-06-19T16:15:53.681302Z
2ede3fc7-41ec-4ff0-b2c1-a38634ea5d45,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_7_2,COMPLETED,2025-06-19T16:15:51.025288Z,2025-06-19T16:15:51.529856Z
3ab2daa1-4068-440a-90c9-1c69667273b2,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_6_2,COMPLETED,2025-06-19T16:15:48.835430Z,2025-06-19T16:15:49.338690Z
422e305c-1d08-42df-9bc9-e84b2580d92d,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_5_2,COMPLETED,2025-06-19T16:15:46.610001Z,2025-06-19T16:15:47.120336Z
7af55d75-d2fe-4ea7-803a-36e29d1f3c27,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_4_2,COMPLETED,2025-06-19T16:15:44.373790Z,2025-06-19T16:15:44.858886Z
9b8aaf90-048c-41ac-bc61-b21ebd0eef30,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_3_2,COMPLETED,2025-06-19T16:15:42.094395Z,2025-06-19T16:15:42.615954Z
cd674584-0803-449c-85bb-a4ece624d828,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_2_2,COMPLETED,2025-06-19T16:15:39.857270Z,2025-06-19T16:15:40.418801Z
80eb3f05-4653-40b1-83c6-f53b6384b733,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_1_2,COMPLETED,2025-06-19T16:15:37.753302Z,2025-06-19T16:15:38.229407Z
688c9120-fb0f-4a95-87c0-5f0a5d656063,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_1_0_2,COMPLETED,2025-06-19T16:15:35.345945Z,2025-06-19T16:15:35.855577Z
26c14b4b-4021-4b5f-9170-42a4d827bdf9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_9_2,COMPLETED,2025-06-19T16:15:32.827680Z,2025-06-19T16:15:33.410578Z
67a85677-c2c9-4991-8c03-78b80669c8c3,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_8_2,COMPLETED,2025-06-19T16:15:30.438305Z,2025-06-19T16:15:30.950642Z
423e637c-f1f8-4c9c-81e1-e86611429365,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_7_2,COMPLETED,2025-06-19T16:15:28.088908Z,2025-06-19T16:15:28.571377Z
3715d1c4-7aa5-47da-b3fb-c9560f795d71,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_6_2,COMPLETED,2025-06-19T16:15:25.643276Z,2025-06-19T16:15:26.222099Z
02b95785-c66e-48ca-abf8-f07512d88411,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_5_2,COMPLETED,2025-06-19T16:15:23.289148Z,2025-06-19T16:15:23.847151Z
608b9fd7-9df8-4459-9ca6-70d186ec135b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_4_2,COMPLETED,2025-06-19T16:15:19.748678Z,2025-06-19T16:15:20.330414Z
b4bfdcac-398d-4179-aa2f-905c984c4f1f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_3_2,COMPLETED,2025-06-19T16:15:14.638368Z,2025-06-19T16:15:15.222415Z
7eaf62b2-3d59-48a1-9ced-7fa787d339d4,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_2_2,COMPLETED,2025-06-19T16:15:10.988601Z,2025-06-19T16:15:11.488467Z
b301132a-206d-4d79-8c69-d79cd5c6c6d4,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_1_2,COMPLETED,2025-06-19T16:15:07.270575Z,2025-06-19T16:15:07.782790Z
a8f6c33b-e93f-4fb0-a397-bb66a103a4af,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_165_0.95_0_0_2,COMPLETED,2025-06-19T16:15:03.562667Z,2025-06-19T16:15:04.125783Z
