id,type,solver,label,status,submitted_on,solved_on
16c9f3b6-9288-47cb-b47e-df6b6be53144,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_9_2,COMPLETED,2025-06-18T15:41:38.135610Z,2025-06-18T15:41:38.724679Z
8cc1e747-0a8a-4ff0-8831-0f6277114fe6,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_8_2,COMPLETED,2025-06-18T15:41:35.668477Z,2025-06-18T15:41:36.177033Z
1578b0ef-097f-4bc2-b4ae-c303b883fa3a,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_7_2,COMPLETED,2025-06-18T15:41:32.277663Z,2025-06-18T15:41:32.830086Z
e6f73b52-083c-42b6-ab04-66d0563fd0b7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_6_2,COMPLETED,2025-06-18T15:41:29.785103Z,2025-06-18T15:41:30.325322Z
cbeed42a-7c9d-4481-ad1c-6c60323244f7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_5_2,COMPLETED,2025-06-18T15:41:27.233345Z,2025-06-18T15:41:27.787688Z
41f554b9-50aa-434a-9101-771ba6c1e63b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_4_2,COMPLETED,2025-06-18T15:41:24.732793Z,2025-06-18T15:41:25.272062Z
cf300922-eee3-43da-b47f-cb21e5eb424e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_3_2,COMPLETED,2025-06-18T15:41:22.203213Z,2025-06-18T15:41:22.730175Z
d0edd7de-aa11-46dd-8782-cc0f3012b8b7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_2_2,COMPLETED,2025-06-18T15:41:19.608699Z,2025-06-18T15:41:20.179908Z
7883be05-c196-4fc6-9ef7-d10f647a4014,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_1_2,COMPLETED,2025-06-18T15:41:16.920663Z,2025-06-18T15:41:17.525894Z
e009552b-2683-4f53-80ae-0be3f3441b05,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_4_0_2,COMPLETED,2025-06-18T15:41:14.268332Z,2025-06-18T15:41:14.820660Z
027de918-c8a2-4e22-aa75-5d851ad3967f,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_3_9_2,COMPLETED,2025-06-18T15:41:11.823775Z,2025-06-18T15:41:12.340197Z
899fd667-3ad3-4ac0-83d1-58400fdc6878,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_3_8_2,COMPLETED,2025-06-18T15:41:09.260189Z,2025-06-18T15:41:09.822009Z
190ca7e0-43d1-460f-af8d-f61acb234ab9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.15_3_7_2,COMPLETED,2025-06-18T15:41:06.908085Z,2025-06-18T15:41:07.464479Z
