id,type,solver,label,status,submitted_on,solved_on
a4a97cd1-6fa1-470a-bcf2-478cc20f5d36,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_9_2,COMPLETED,2025-06-19T11:43:28.042615Z,2025-06-19T11:43:28.526252Z
c0be3f63-d11e-4288-a8d3-e8d54589e0f7,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_6_2,COMPLETED,2025-06-19T11:43:25.520552Z,2025-06-19T11:43:26.017396Z
5600fb67-4793-40ab-b4c1-6f81b0341768,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_4_2,COMPLETED,2025-06-19T11:43:22.891683Z,2025-06-19T11:43:23.399738Z
eb52a6bb-5beb-468e-9e5b-86b8990ca320,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_3_2,COMPLETED,2025-06-19T11:43:20.226191Z,2025-06-19T11:43:20.816385Z
70a1e3b5-4264-4c3e-8417-b7d95f0e7adc,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_2_2,COMPLETED,2025-06-19T11:43:16.172574Z,2025-06-19T11:43:16.690455Z
69456797-0653-4db6-801a-190b3606b08e,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_4_1_2,COMPLETED,2025-06-19T11:43:13.500397Z,2025-06-19T11:43:14.078223Z
b0b2ed8b-9c8a-4e5e-83ba-5420ca2d853b,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_3_9_2,COMPLETED,2025-06-19T11:43:10.860689Z,2025-06-19T11:43:11.364883Z
966fbd5e-dd51-4c54-b7a0-e6f016742bb3,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_3_8_2,COMPLETED,2025-06-19T11:43:08.289580Z,2025-06-19T11:43:08.851885Z
14244204-e4b5-4056-bfa4-fde13d4b4ec9,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_3_7_2,COMPLETED,2025-06-19T11:43:05.624075Z,2025-06-19T11:43:06.192218Z
024d4ec3-369c-4ac9-929a-eb436ce27721,ising,Advantage_system4.1,BIKAINTEK_EMBEDDING_ER_175_0.6_3_6_2,COMPLETED,2025-06-19T11:43:03.059930Z,2025-06-19T11:43:03.558225Z
