25 300
0 0.6127118224565893
1 -0.1272936546515162
2 -0.14943034968158497
3 0.7561404794122528
4 0.4978242186851731
5 -0.974390896935029
6 0.5029665521736968
7 -0.44165747631861296
8 0.5806772892600709
9 -0.3136160958531895
10 -0.01837984693946937
11 -0.7064780461239866
12 0.039676730603564137
13 0.8222132287712036
14 -0.3634007827664478
15 0.32057022610600705
16 -0.3889833260152278
17 0.8259363345153763
18 -0.49885856357819547
19 0.8169527890388673
20 0.915610035187487
21 -0.013626338161814022
22 0.8717929492609153
23 -0.3437004582507208
24 -0.6118203993151827
0 1 -0.3698584220136829
0 2 -0.699088221329168
0 3 -0.40454853046782335
0 4 0.9265695186443972
0 5 -0.8234726705826767
0 6 -0.552332138517027
0 7 0.15287941918122483
0 8 -0.4601848834520148
0 9 -0.6919846705974126
0 10 -0.43178377113901445
0 11 -0.3862035653135343
0 12 0.5325245397891183
0 13 -0.8793569115738056
0 14 0.8058713989062867
0 15 -0.15973729069052323
0 16 -0.7462886000279245
0 17 -0.8153875832720798
0 18 -0.9317634712271361
0 19 -0.19305056407006838
0 20 -0.5063463185404329
0 21 -0.3508752258692198
0 22 -0.5684869953500653
0 23 -0.12805923098622496
0 24 -0.40451225130419766
1 2 0.7243702414765185
1 3 -0.9325956338400747
1 4 0.6099394185913145
1 5 -0.04556377622018748
1 6 -0.057046443053309526
1 7 0.03690551430064848
1 8 0.638701540385048
1 9 -0.7091775257533954
1 10 -0.6542397873352466
1 11 -0.8344960778315491
1 12 -0.17602839258301284
1 13 0.6066399024544638
1 14 0.6279146602455175
1 15 -0.4791711212319958
1 16 0.9593328180981557
1 17 -0.8760591245462814
1 18 0.05643208694764468
1 19 -0.40421085363720244
1 20 -0.45831758711597037
1 21 0.7653056055563887
1 22 0.03781242035771348
1 23 -0.9218361721644031
1 24 0.9334279995247221
2 3 0.13167823800101486
2 4 -0.5117933278530187
2 5 -0.20061812703885984
2 6 -0.552205381041798
2 7 -0.7879866217749527
2 8 0.636376183859521
2 9 0.645687401196309
2 10 -0.6687168821334395
2 11 0.9230286024752941
2 12 0.029353492118172175
2 13 -0.7718949485936344
2 14 -0.5715504637882831
2 15 0.8345111547807178
2 16 0.46575382814033905
2 17 -0.8327937155337928
2 18 0.050033485346905104
2 19 -0.6267468335986635
2 20 0.3010879970714051
2 21 0.46710392845325455
2 22 -0.7703309076176497
2 23 0.20259036776798256
2 24 -0.7487921803986073
3 4 -0.9961676066014
3 5 -0.9939915281895118
3 6 0.3625842894190716
3 7 0.44448411887673034
3 8 -0.6276229433441409
3 9 -0.4016811044522022
3 10 -0.09813963784079194
3 11 0.906379511082561
3 12 -0.39782201061358213
3 13 0.11960545082096385
3 14 -0.30194088271851593
3 15 -0.8694564610752493
3 16 -0.9568223031313468
3 17 0.9635719174311617
3 18 -0.38685087521124784
3 19 -0.4388219547223897
3 20 -0.6859500072019926
3 21 -0.7365416241519134
3 22 -0.578719254396779
3 23 -0.8621012122916221
3 24 -0.2676611935556401
4 5 -0.2838405509494708
4 6 0.578287635637134
4 7 0.37306909025267143
4 8 -0.9628082642344751
4 9 0.7315884703038451
4 10 -0.456255814514829
4 11 -0.7332975635561008
4 12 -0.4227457553748484
4 13 0.6264080775981729
4 14 0.6923847127169354
4 15 -0.7864994841422628
4 16 -0.07195254585116495
4 17 -0.958911260632487
4 18 0.42077626637073506
4 19 -0.4262304138417472
4 20 0.6518931132494976
4 21 -0.39110993408375894
4 22 0.19901039046853408
4 23 -0.11675120628205016
4 24 0.8835533510099312
5 6 -0.4332720691596206
5 7 -0.6988656527046884
5 8 0.17244733223966358
5 9 0.28606472418955065
5 10 0.5819824102005351
5 11 0.5980767427870037
5 12 -0.6203818803456491
5 13 -0.6492200584376875
5 14 -0.15445488242034577
5 15 0.7268313471127641
5 16 -0.5696837808685042
5 17 -0.9757520181429686
5 18 -0.2823391596665037
5 19 -0.22017481436403874
5 20 0.2710895834764755
5 21 0.0767482745346868
5 22 0.5616790751624055
5 23 0.9585660119296904
5 24 0.2903165982572655
6 7 -0.9812670932368572
6 8 0.2248445440521465
6 9 0.1582434440087359
6 10 -0.6859817025088528
6 11 -0.12881060492193064
6 12 -0.4666447721962135
6 13 0.1610310688916703
6 14 0.015508702089253257
6 15 -0.14887632978333976
6 16 -0.2897426406674972
6 17 -0.002716797465238008
6 18 0.9354942564227626
6 19 0.9090741615114928
6 20 -0.038734881830834844
6 21 0.31719416734070305
6 22 -0.4037459655204785
6 23 -0.6495291601638638
6 24 -0.5943299928742838
7 8 -0.4448367309141108
7 9 -0.09441161514433882
7 10 0.012719347617693
7 11 -0.8534166214563736
7 12 -0.2584342578176735
7 13 0.3248482571563034
7 14 -0.20754294674205065
7 15 0.3399544597691557
7 16 0.2859017601130358
7 17 0.8288539959713506
7 18 0.96369337638836
7 19 -0.109654687375212
7 20 0.8354747633830009
7 21 0.31685050145355875
7 22 -0.8694273331390219
7 23 -0.04475194820746897
7 24 -0.31131692425295987
8 9 -0.6853014329313245
8 10 0.6954841408125918
8 11 0.38813704487922407
8 12 -0.027295705795387537
8 13 -0.1240264540012126
8 14 0.16360184464809202
8 15 0.40941572715730934
8 16 0.8644577557102691
8 17 0.6280576523269181
8 18 0.28717256156177506
8 19 0.022096062777116288
8 20 -0.3877654528979799
8 21 0.11039115421036905
8 22 0.11834860394349578
8 23 0.3889184515490627
8 24 0.6007679843006255
9 10 -0.3484211603547396
9 11 -0.762689084640733
9 12 0.14716970102257454
9 13 -0.5775292676667054
9 14 -0.47832650501273655
9 15 0.3992808109170556
9 16 -0.19407916573808603
9 17 -0.39983989174455603
9 18 -0.6588078041809662
9 19 -0.38170144869667233
9 20 -0.9305692848380751
9 21 -0.7017612497524315
9 22 0.8978077935784625
9 23 0.010714941282450097
9 24 -0.952279872234681
10 11 0.30877388631391334
10 12 -0.9215988079358759
10 13 0.00086248860505167
10 14 -0.6590947269065155
10 15 -0.8542331929907125
10 16 -0.06031576980940567
10 17 -0.7827001632367143
10 18 -0.4490366822945282
10 19 0.7381064533059891
10 20 0.27035341009089775
10 21 -0.2407736245308989
10 22 0.4687864164382194
10 23 -0.6310106377953084
10 24 -0.5273530232732873
11 12 0.3263394234965138
11 13 -0.22685670965940563
11 14 0.7155590876563951
11 15 -0.38706319366809705
11 16 -0.30072556869784606
11 17 0.3526106542280141
11 18 0.3539413512727698
11 19 0.4594387512735765
11 20 -0.11948559931277836
11 21 0.5819767742459039
11 22 0.17155477484520287
11 23 -0.150826814150246
11 24 -0.39461891702880614
12 13 0.5091652821791801
12 14 -0.18151299688892286
12 15 0.418788549929513
12 16 -0.9413899741892582
12 17 0.02843736340557368
12 18 -0.09280181823676004
12 19 0.25954612977729696
12 20 0.895467280368295
12 21 0.4214532507583244
12 22 0.2896835954252728
12 23 0.620259052853279
12 24 0.1544136951973385
13 14 0.7426549626621008
13 15 0.6953508156108015
13 16 0.30997798399260734
13 17 0.5937368006652364
13 18 0.9224579230142418
13 19 0.7543441924428778
13 20 0.9831929376056459
13 21 0.7912815674812348
13 22 -0.8798862126973002
13 23 0.13229279208585876
13 24 0.9382201700538175
14 15 0.5972196274620509
14 16 0.9267501499272224
14 17 0.5464862764778247
14 18 0.9143340968474578
14 19 0.9014243180500294
14 20 0.2585543509641275
14 21 0.5920295960999242
14 22 0.2996162895632619
14 23 -0.7826064883648658
14 24 0.1395854612266878
15 16 0.7809005272842402
15 17 -0.21331652784362598
15 18 0.4241173144747312
15 19 -0.5114000070289997
15 20 -0.5137565919136564
15 21 -0.6486724270181792
15 22 0.7182785276154382
15 23 0.9059921541127987
15 24 -0.8763490757748473
16 17 -0.8389565939789854
16 18 -0.30217876127468
16 19 -0.723013406770151
16 20 0.822050120145235
16 21 -0.8168100051477676
16 22 -0.3623188752102473
16 23 -0.10097187569423371
16 24 0.7965576079525345
17 18 -0.05026574434756248
17 19 -0.8399500994937297
17 20 -0.2060192309810973
17 21 0.3712611203902445
17 22 0.7088574640343934
17 23 -0.12387878716302159
17 24 0.9353463077487845
18 19 -0.6733674334122903
18 20 0.35161630381889064
18 21 0.9645369938584183
18 22 0.5958886498104403
18 23 -0.8621819370705348
18 24 -0.5978861262099859
19 20 0.9606066480897582
19 21 -0.827984817153542
19 22 -0.6082908949764139
19 23 0.8062135437028608
19 24 0.5170630578859152
20 21 -0.3399950095054809
20 22 0.33888794017815993
20 23 -0.43997099633291303
20 24 -0.32087616517852413
21 22 -0.767285211971553
21 23 -0.06009495336065873
21 24 -0.4950323398671199
22 23 -0.8651711601297591
22 24 -0.2317604253893577
23 24 0.9702578008752318
