45 448
0 0.21660110446846814
1 0.9323939750408097
2 -0.6950298215286532
3 -0.26904531103335705
4 0.04790340599858567
5 0.18903449217354562
6 -0.5106951042064984
7 0.8833120185728323
8 -0.8550987552221476
9 0.7669523189185705
10 -0.6526696195620818
11 0.5656855459226882
12 0.46014313714986654
13 0.20061557285255605
14 0.8857955804129227
15 -0.3576746865090974
16 -0.39899392263431777
17 0.44290523378886437
18 -0.06274579119064905
19 -0.2784640485894003
20 0.514218372717695
21 -0.28697346465839413
22 -0.0775464285761569
23 0.28266373336843964
24 -0.08761596448275433
25 0.583976647946091
26 0.012652008063587017
27 0.21982902824415307
28 -0.45508668349117176
29 0.4631931429556875
30 -0.18052650547832605
31 0.7073466759774121
32 -0.09491508755242739
33 -0.7745695726168498
34 -0.4383369011061089
35 -0.6897868980147248
36 -0.8297056001789487
37 0.0870493458414976
38 0.7972093284710546
39 -0.08477533390783676
40 -0.04089401479553367
41 -0.30716829604191087
42 0.14549359604298506
43 -0.018037712844915177
44 -0.4370761901335971
0 2 0.8573995636561083
0 3 0.11793448588539257
0 4 0.25484766170998463
0 5 0.0007680381475112519
0 8 0.7401004867999332
0 10 -0.8575453805549949
0 12 0.8100826576873617
0 14 -0.5408346157127042
0 15 -0.22330620073151186
0 16 -0.5196316966507113
0 21 -0.9348559197233735
0 22 0.05960878803812841
0 23 -0.5467248221574252
0 27 0.725899934195896
0 29 -0.564401263098748
0 31 -0.9467746791993139
0 32 -0.8735353611243797
0 39 0.3261864628033653
0 40 0.5667386418371341
0 41 0.8689997463156478
0 44 0.30206007934190526
1 2 -0.7657394424635868
1 3 0.27534042383435575
1 4 -0.8363501266868101
1 8 0.830784596840936
1 9 -0.14157501701458663
1 10 -0.011042414211688723
1 11 0.688083818501364
1 13 0.007803670828657294
1 14 0.5159396378461265
1 15 -0.16657327075449446
1 16 0.45852838513656846
1 19 0.5067913550807575
1 20 0.6432094478349355
1 23 0.6128181404886497
1 24 -0.8737912701463666
1 25 0.22462833696319895
1 27 0.6094527413159785
1 28 -0.662692028710661
1 30 -0.8789894133159992
1 42 0.6345847101125661
2 6 0.63422974600857
2 9 0.31918412690553444
2 10 0.23067370276696852
2 12 0.7552664978996155
2 15 0.8756463949079796
2 16 -0.21125601446264852
2 17 0.6815240417079891
2 19 -0.9224238002254399
2 25 0.4992694548288439
2 27 0.8016465562384576
2 30 0.3645480604603162
2 34 0.7750061991103621
2 37 -0.2714398635714028
2 38 -0.9252179568671914
2 40 0.8510256620231567
2 41 -0.7976475253701703
2 42 0.7263947676010902
2 44 0.6661139747464104
3 6 0.353935293942482
3 9 -0.14552313225590718
3 11 -0.09836136334068435
3 13 0.14365229088542164
3 17 0.8792434384508578
