65 661
0 -0.7609204302896331
1 0.564773480882871
2 -0.39924726751181216
3 -0.9520212839748694
4 -0.1790811331481923
5 0.2518134811512758
6 0.9721101877427134
7 0.8766778599395704
8 -0.2341586464863843
9 0.21803606734573044
10 0.06328779905542148
11 -0.6970061076859879
12 0.8205010810549047
13 -0.6606840467845947
14 0.9316589452974116
15 0.08706161287825287
16 -0.2247630928606663
17 0.635067189922536
18 -0.7319130711207429
19 -0.8118496168281069
20 -0.2230289226944442
21 -0.1777888103519616
22 0.8974583264982354
23 -0.5109846991536491
24 -0.11881717323642738
25 0.8963406566897727
26 -0.8729691279864462
27 0.2119723109338616
28 -0.1459411152552017
29 0.8624949144522367
30 0.11862728900145725
31 -0.10602513032360927
32 -0.32280353868559053
33 0.4255947075647748
34 0.029505171570716637
35 0.24109075210502473
36 0.005331015787174653
37 -0.24009245861753792
38 -0.4915732460762221
39 -0.775360060024141
40 -0.0834306158371092
41 0.38807899383138156
42 -0.5663085948746827
43 -0.18531924320321824
44 0.5193800745390553
45 0.48245227469720686
46 0.5284534896984114
47 0.20499799463146506
48 -0.08285162947518199
49 -0.23742822316108292
50 -0.7264689102038231
51 -0.3954586387749568
52 -0.5285718863576763
53 -0.989086935539734
54 0.16295514250518517
55 -0.2547803786224616
56 0.11507880853652797
57 -0.07084565692496114
58 0.9070560110085408
59 -0.9449337361847134
60 -0.8776364227456406
61 0.8011972742636297
62 -0.9059134931405104
63 0.7401146620986561
64 0.35760176909187935
0 3 0.6310281370172057
0 4 0.40972100746895146
0 6 -0.5196372515871361
0 8 -0.27056910496131725
0 11 0.21937793199394173
0 17 -0.08064444916079205
0 18 0.364149612237594
0 20 0.46530601162861474
0 21 -0.369663304619436
0 26 0.7873013846987849
0 31 -0.3650734399074085
0 36 0.3657750832545963
0 37 -0.07728993615832125
0 42 -0.7274689878881149
0 43 -0.6936300022438775
0 51 -0.27896781651560376
0 53 0.42689416513687206
0 54 0.2926130194618364
0 55 -0.8279473493876732
0 57 0.4425216402567509
0 61 0.28364063711472554
0 63 -0.4337391615944983
1 2 0.5468641446663847
1 13 -0.5868706166281421
1 17 -0.5890124614446064
1 23 0.7229890238186654
1 27 0.052183040837734174
1 28 0.316090346970868
1 29 0.9256637724470038
1 35 0.1003822681955353
1 37 -0.02765635371428199
1 40 0.3460210704796125
1 41 0.7993651118427432
1 56 -0.3268175284011523
1 60 0.5142779753364839
1 61 -0.7511858170527161
2 3 0.077129194118424
2 4 0.18928695231400172
2 5 0.5965239831823532
2 9 0.01869554578976773
2 11 -0.11220231656850976
2 24 0.07002892569405361
2 25 -0.5575530856978328
2 30 -0.6909835514555744
2 32 0.9617853181255966
2 33 -0.7680403309433714
2 35 -0.9952962902159259
2 37 -0.014212800394864944
2 38 -0.29471574488335195
2 40 0.04559347909905176
2 41 -0.7406361115004523
2 42 -0.4314595484951449
2 47 -0.38622902278569793
2 49 -0.265698664103571
2 51 0.10987505128262254
2 54 -0.011227521900113224
2 58 -0.8926682938156196
2 61 -0.004532378310859508
2 63 0.7901814271893184
2 64 0.27418754351823527
3 4 -0.9970250025833187
3 8 0.08806734670545424
3 11 -0.11439531062855446
3 17 0.20158953870498175
3 22 0.800399590535448
3 26 0.5574914731304301
3 29 -0.6185579286832594
3 30 0.7865829398807838
3 40 0.635060294762946
3 44 0.47122173012724544
3 47 -0.11858253367675675
3 49 -0.6673478124209451
3 51 -0.7758311589847577
3 56 -0.25386709089545856
3 59 0.08358873031989855
3 62 0.71628893332078
4 9 0.49936416869049505
4 10 0.5975960320635689
4 11 -0.127172416720444
4 13 -0.5614575213420443
4 26 -0.31991297620237
4 28 -0.3631159010794942
4 31 -0.8455481952891464
4 34 0.46477064980482985
4 38 0.5830964398634284
4 44 -0.10399107360740656
4 50 0.1969646094510984
4 55 -0.2023669320703414
4 57 0.15063566636332326
4 59 -0.9010003388950307
4 63 0.48910506736161485
5 8 -0.8900099923150548
5 10 0.014463121310952953
5 13 0.4689114822971945
5 14 0.6384654445661548
5 15 0.20350738652596534
5 17 0.6554586500415651
5 28 0.6835120442148386
5 29 0.9498571404668525
5 34 0.6382809487778784
5 35 0.9341259129938257
5 40 -0.36844190823222256
5 46 -0.12847994258407902
5 48 0.20641927009798966
5 58 0.19248735393795635
5 64 0.5665203737222564
6 13 -0.5748295538856913
6 15 0.2727767110395096
6 22 -0.7023495053613402
6 30 0.46862139425664284
6 32 -0.8710762015156011
6 36 0.13651849795441962
6 42 -0.4616877129768555
6 45 0.1764584220102703
6 46 -0.829206269235385
6 48 0.073775632892495
6 49 0.3035695798699043
6 50 0.7446044993866332
6 53 0.224968007807697
6 55 -0.32650962156254515
6 58 -0.6717843637067527
7 9 -0.07881342228567134
7 13 0.5047641139194274
7 15 -0.7404155331680919
7 16 -0.05569502692929862
7 18 0.6272394622904418
7 20 -0.20914689022359534
7 21 -0.023159810254845148
7 25 -0.45054812957402657
7 29 -0.14235650032160874
7 34 0.6496598785396794
7 38 -0.6398122096555761
7 39 -0.8837184147640647
7 42 -0.16716846954644127
7 44 -0.4527018886610683
7 45 -0.11230367554016074
7 47 -0.9907112989251541
7 50 -0.36817373789291197
7 51 0.2757363873488119
7 52 -0.6954867804534488
7 62 0.32575905885131906
8 14 -0.7681554587033235
8 18 -0.9993934111114837
8 26 -0.0056768107997300365
8 27 0.11108261504500216
8 31 0.3156255618171453
8 32 0.7721511431405896
8 33 -0.24968894794851115
8 34 -0.8959404706271183
8 35 -0.17295117388433323
8 47 -0.03226901413504146
8 50 0.8214769892469898
8 54 -0.10841631908418536
9 12 0.647011842603145
9 13 0.8701745379223693
9 15 -0.1478708062133427
9 18 -0.8251452413320948
9 22 0.38533489221218553
9 25 -0.8096263212487149
9 31 -0.8946248340862082
9 38 -0.9876189807706646
9 43 -0.24582516339761584
9 48 -0.7872618034420105
9 49 -0.08008299435572197
9 56 0.040460886851557465
9 58 -0.054368858411711685
9 59 0.9893307280491088
9 60 0.6102906844718861
10 13 0.7483633192143231
10 14 -0.30018926127194945
10 15 0.21043670266072323
10 16 -0.4363330610284848
10 17 -0.7263815477039406
10 19 -0.9818647325407928
10 20 -0.20355091089357447
10 23 -0.9997992762967634
10 24 -0.3093661622267678
10 32 -0.45177136817391106
10 35 -0.27881117815213696
10 36 -0.39069442707263025
10 39 0.5669553678563533
10 40 0.33218097007982883
10 41 -0.034231155794242296
10 42 0.7815989069153544
10 44 -0.1327736349394688
10 46 0.04006651629130986
10 51 -0.6832629049240513
10 53 -0.9381481083515606
10 54 -0.250449919202129
10 55 0.17639314662398742
10 56 0.7827603341067053
10 57 0.40534000721958563
10 59 -0.8672920584426285
10 60 -0.12134414349617573
11 14 0.22644650220706808
11 17 0.6189077402525152
11 19 0.0805985006500527
11 23 -0.37008684190676977
11 24 -0.16103902100965217
11 27 0.06822360330327482
11 30 0.7471082022332378
11 31 0.8112133704324633
11 32 -0.3519074635275268
11 33 0.4902195284640316
11 35 -0.38946806285915114
11 37 -0.7759657957767938
11 44 -0.8901585931108265
11 46 -0.5908856739266333
11 47 -0.552647523607718
11 48 -0.5807771616377801
11 49 0.79701166780325
11 53 -0.7769945373593194
11 57 0.9880417514562723
11 58 -0.7161330681300129
11 59 0.3663313073829635
11 62 0.8250578560769939
11 64 -0.4208657887253091
12 13 -0.3968517809985388
12 15 0.5886067335886247
12 16 -0.347842450666749
12 17 0.7564915137892094
12 23 0.08427738141577956
12 27 0.2576140597565919
12 28 -0.28699578050440877
12 30 0.01681978188815081
12 31 0.7111199521697731
12 33 -0.109495497187716
12 34 -0.6423153638905941
12 36 0.43874543123989973
12 42 0.5699052254202372
12 44 0.4122002178059274
12 45 -0.6160455096698223
12 47 -0.762409121023236
12 50 0.718161067855138
12 51 0.631561216662248
12 52 -0.6605377143049496
12 59 -0.6480644384490084
12 62 -0.31679011051281014
13 17 -0.563592552311142
13 21 -0.7517388480516782
13 29 0.8593501751935804
13 30 -0.8063574613742028
13 31 0.08880910923560648
13 40 0.6671864723295124
13 43 -0.21335424117375923
13 49 0.31870036921707023
13 54 0.41399280215931156
13 63 -0.9121226619717371
13 64 -0.3431700614216402
14 21 0.4302421057312926
14 28 0.5115728317120247
14 34 -0.28011637181979876
14 36 0.5879143804817406
14 38 -0.012719660681663525
14 40 -0.516705281171066
14 44 0.2435870396490345
14 45 0.22923166705679465
14 46 -0.4226628921760851
14 49 -0.16112311755644937
14 51 0.7836806005464456
14 52 -0.2746975631331112
14 53 0.31122972107511715
14 54 -0.31439493345547587
14 64 0.09403448417664961
15 19 0.8824009690065964
15 21 0.17531875243919148
15 22 0.08080558955835104
15 23 0.2365556104492017
15 25 0.9231063176792527
15 26 0.8022110487629854
15 28 -0.7911347247438252
15 31 -0.12063557653656032
15 38 -0.2294845538284993
15 40 0.9841725584557586
15 41 0.4392321604993539
15 43 -0.7349988701782748
15 50 0.6286942048936708
15 53 0.9828477899069519
15 57 0.6950645735891907
15 60 0.14325100277632097
16 17 -0.24033156855406257
16 18 -0.923683006986757
16 24 -0.55048250886
16 26 -0.5635691323821717
16 28 0.237653694885692
16 32 -0.5788487417157548
16 35 0.36714892597817284
16 36 -0.6249383688155827
16 40 0.40025253543580774
16 42 -0.004833090179022337
16 43 -0.24146244113171278
16 45 -0.7122222305755057
16 52 -0.10206441950253597
16 53 -0.19681294975937202
16 54 0.5809815632969004
16 57 0.4711387451920388
16 58 0.8119961711585235
16 63 0.08293490521732938
17 21 -0.3355896279829156
17 22 -0.700572390680064
17 31 0.8620220006504049
17 33 0.6167042636759639
17 34 -0.1466245184183066
17 40 0.16835454771993108
17 42 0.6185517271279013
17 43 -0.5879740618196283
17 47 -0.6543672234395712
17 49 -0.7479516965611965
17 52 -0.905322507509063
17 54 -0.8170369310829346
17 55 0.19300198832354298
17 62 -0.28707637176665535
17 63 0.15392516765877562
18 21 -0.9464102330201796
18 22 0.9845749428456696
18 24 -0.7228670861450415
18 26 0.587397165131635
18 29 -0.8752387738108447
18 32 0.5599895244882904
18 38 -0.3030479461715263
18 39 0.20493409902668636
18 41 0.983544558688694
18 44 0.8930389674683172
18 45 -0.4153126873629831
18 48 -0.19634318025850894
18 50 0.774962998707005
18 55 -0.16296716165358083
18 58 -0.5878203419516363
18 64 0.3068255710826482
19 22 -0.9175095352421374
19 23 0.19720822943920657
19 25 -0.7751994518821996
19 29 -0.6606613718779857
19 31 0.4677102925106382
19 36 -0.7840139927279857
19 37 0.8424089521462246
19 38 -0.9908136792251423
19 39 -0.013487080343385749
19 40 0.16742163814707234
19 47 0.8339963674170177
19 53 -0.19114622753730992
19 56 -0.8146706051225123
19 61 -0.6302531540426972
19 63 0.6739459789569768
20 23 0.9687670131869033
20 25 0.4804528149189031
20 26 -0.5049156310727485
20 27 -0.39347686927013426
20 30 0.5145723178053185
20 31 0.14464022994963122
20 32 -0.73247225091074
20 33 -0.7349164512541211
20 34 -0.8520051650136169
20 36 0.3423471712611177
20 41 0.6737642729217415
20 42 0.1429742647305159
20 48 -0.474297882867474
20 54 0.0972567596165812
20 55 -0.08659523931706081
20 63 0.9274224952090264
21 22 -0.3257196027653886
21 23 0.5173832008026922
21 25 -0.6722579682530294
21 27 0.1054217194184015
21 35 -0.008346243930080766
21 37 0.2726058812417189
21 42 -0.5339726011217689
21 51 -0.616196339663172
21 54 -0.6323079341280948
21 55 -0.7553959115404738
21 58 -0.43775791509579953
21 60 -0.9267678414990335
21 61 -0.18689490484687998
21 62 -0.9626028432878819
22 28 0.6133806720832873
22 29 -0.8949707612008868
22 34 0.26392431139165695
22 42 0.9658492591845842
22 43 -0.518064255529785
22 45 -0.22932394826861402
22 47 0.18712942597572346
22 52 -0.958342807952866
23 27 -0.9658514006448622
23 32 -0.793895326634338
23 39 0.145809634043512
23 40 0.09145248283261198
23 41 0.6605294917177302
23 42 0.9324902550122105
23 43 -0.8700056059332895
23 50 0.9969218238071562
23 51 0.5125555069845313
23 53 0.17053769614331205
23 57 0.47252253695519597
23 59 0.09083093969705702
23 61 -0.10741089197108322
24 25 -0.22500441989743858
24 29 0.8040759904527863
24 35 -0.7565502815636453
24 40 -0.9749066800754946
24 45 -0.4940134496590587
24 56 0.633642635894248
25 26 0.8495973386251856
25 28 0.7570085673143159
25 34 0.41757074604590194
25 36 -0.25478906715731076
25 37 0.22894325052333975
25 39 0.4013367404023567
25 40 0.9595488633651148
25 42 -0.962420772282089
25 45 0.07168126961305465
25 50 -0.9301528500635652
25 52 -0.25549662185217636
25 53 0.1933733695936124
25 54 -0.13652789617870753
25 58 0.9261995359080788
25 59 -0.6646452519350567
25 63 0.7999717219088054
25 64 0.9704563607256196
26 27 0.9099334367749612
26 31 -0.6763991510720195
26 34 0.015515039083606519
26 35 -0.478377405057804
26 37 0.43923562545845773
26 40 0.33365590304381043
26 42 -0.1669607660002328
26 45 0.5128583631746206
26 48 -0.42353488769690384
26 53 -0.8380349647138059
26 55 -0.19359756662216343
26 57 -0.09287995276864414
26 60 0.3647179306426418
26 61 -0.7210663278460534
26 62 0.8185821276932204
26 63 0.639043398713659
26 64 0.88079756487634
27 30 -0.8000951796516991
27 32 0.5864711931791304
27 33 0.24639658300168965
27 40 0.14773318486433662
27 41 0.653233165584802
27 42 0.719243508275959
27 43 -0.9612486702346119
27 49 -0.11031188986109375
27 50 0.8878412531700184
27 51 0.0557994799191468
27 52 0.27865823100717035
27 54 -0.6506376025596567
27 56 -0.6431894672087246
27 58 0.420849849774678
27 59 0.8752421696374946
28 30 0.08458010329698396
28 32 -0.42265183804876294
28 36 0.03314145573917049
28 40 -0.1263932798319516
28 44 -0.853347405992168
28 45 0.5141031050422777
28 47 0.8556329500785751
28 49 0.4087652679899496
28 51 -0.5767810775223827
28 56 -0.4266463982120814
28 63 0.9220080004186995
28 64 -0.6300119460361233
29 35 -0.7784716228765043
29 40 -0.6823300415344427
29 44 -0.40841422446987186
29 54 0.17064303376537615
29 55 0.5077574293752256
29 63 -0.6747554414925216
30 31 -0.20718540357813953
30 35 0.40808316164304426
30 37 0.6961779585648546
30 40 -0.9934745500645514
30 41 0.4307142029427671
30 42 0.6250544164174627
30 44 -0.23103312793669306
30 47 -0.5637603422517634
30 49 -0.11401258610838472
30 51 0.6819322458480335
30 52 0.8143395031393394
30 53 -0.39041799105782315
30 54 -0.5209798569203838
30 56 0.18374801989216594
30 61 -0.8712534868294448
30 64 -0.42909363545678203
31 33 -0.9051522360205824
31 43 -0.793553550071239
31 47 -0.406593047819384
31 48 0.2684101675023518
31 52 0.9726175046569903
31 53 0.34870760544250223
31 54 -0.40884758616874395
31 55 -0.24912689671027555
31 57 0.6777517814394358
31 59 0.0932495655651806
31 60 -0.8942637702814329
31 63 -0.4515390320547783
32 49 -0.3036530110253399
32 55 0.02014248781979
32 56 0.4416076091329719
