35 110
0 -0.9112623352341866
1 0.5305701808898551
2 0.11585627281141053
3 0.5903548408202743
4 0.32296082524108005
5 -0.4516850330384825
6 0.1688757535596872
7 0.7953336830830144
8 -0.6113644207342179
9 0.5463263817118234
10 0.4882707608754202
11 0.15192349995163013
12 -0.7644384336113401
13 0.4675597713098145
14 0.5694657260730127
15 0.7417266020204125
16 0.8911338144104215
17 0.4533898042003579
18 -0.209964816594026
19 0.656258568687305
20 -0.3001299055657016
21 0.9706243771897971
22 -0.6865501886167376
23 0.8964844499068287
24 -0.043281354802299
25 0.18941852576189055
26 0.9306408693299235
27 -0.22412092870643807
28 0.88528016179624
29 -0.6837850631354552
30 -0.8838733949503006
31 -0.16873652951507334
32 0.3523302299747091
33 -0.9143537064622216
34 -0.10170985779483233
0 5 -0.6123057173390096
0 8 0.9899544993264788
0 9 -0.7077210887947789
0 10 0.007832974083807676
0 12 0.48286677455213933
1 2 0.2366737687387852
1 4 0.9786403991571297
1 9 0.8609370996147738
1 11 -0.627642622812302
1 18 -0.9130158767541576
1 24 0.6981441247858629
1 28 0.6995630560651078
2 12 -0.05372111345645769
2 16 -0.16019600348212348
2 20 -0.10000896227945111
2 30 0.1814981381802505
2 31 0.7916855460236598
2 32 0.6096197857164243
3 7 0.9519867891513454
3 11 0.4942340683002584
3 12 -0.2162399077810333
3 13 0.31647148165557604
3 26 0.20573010374002076
3 27 0.8294529817993614
3 30 0.9414966772256792
4 7 0.7304789090467936
4 14 -0.8864903030969982
4 16 0.3607697872993849
4 23 0.5545423238048617
4 27 -0.6537380266230202
5 7 -0.008669070416269964
5 11 0.7142610703444572
5 13 0.6525378077241382
5 16 0.09415164338867776
5 30 -0.8940375338066515
6 17 0.7829859184798851
6 21 0.1738277760001139
6 23 -0.6909463005214951
6 24 -0.4236932667042317
6 27 -0.45909453767457387
6 32 -0.31154767592589616
6 33 0.5725260745345455
7 11 -0.061825556054410535
7 15 0.675200519690552
7 21 -0.7383791983240986
7 24 -0.1344516595071612
7 26 0.3741824703092971
7 28 0.2784757368686499
8 20 -0.20504387487667763
8 28 -0.09080377985608323
9 11 -0.714693149664738
9 17 0.8068079914939974
9 24 0.11498642635253464
9 27 0.81019343084179
9 32 0.6547575522732914
10 13 0.4597781765413702
10 18 -0.7939591163443545
10 28 0.8169087519112255
10 29 0.08209892342098746
11 13 0.9305646142111301
11 19 -0.26390704422177214
11 20 0.24187551101191151
11 23 -0.3112620549433722
12 30 -0.6223654681581694
13 26 0.16429835436419138
13 27 0.3796827862168253
14 31 0.9872123320933801
15 33 0.03621179937579666
16 18 -0.18521194536657704
16 19 -0.49983833354436635
16 23 -0.851521652629651
16 26 -0.3845042176608311
16 29 -0.9665094733074733
16 31 0.2232822556212848
17 24 0.12671629219849367
17 25 -0.6556115202221444
17 28 0.9219534989248439
17 33 -0.9888717879974696
17 34 0.93318500851101
18 21 -0.7191820289138335
18 27 -0.27943488440362896
18 29 -0.7861502617635632
18 30 0.5140334314950299
19 23 0.9597571429798226
19 25 0.08928790800165132
19 30 -0.49542394528611133
20 23 -0.9460872052608402
20 33 0.7439446190514123
21 22 0.3289122865186551
21 23 -0.01876866273766198
21 24 -0.39174521487042413
21 25 0.7424072151944192
22 23 -0.5879723726300932
22 28 -0.0493844582827061
22 31 -0.73689852912755
23 27 0.4779512337186129
23 31 0.3076491810443356
24 25 -0.18755635162232154
24 26 0.06929883649449908
25 28 0.3062811735371902
25 29 0.4626563769279113
26 33 -0.7877119241848733
26 34 0.7834250379973775
27 28 -0.08021703452011875
29 32 0.9526677834793518
29 34 0.6441865658282502
30 33 0.6619618735129111
30 34 0.6270967172326929
31 33 -0.23778510654194318
32 34 0.6312909926022545
