25 82
0 0.2119651656210808
1 -0.8107223855482495
2 0.5129565807004277
3 0.3854377983280679
4 0.3421983807835105
5 -0.5883284932003576
6 -0.2375378190134665
7 0.4666844938764476
8 -0.7928941617118037
9 0.6854981169501981
10 -0.8336965664789058
11 0.4122066462352094
12 -0.9839937115379456
13 -0.9502024120949828
14 -0.22446906238305275
15 -0.6445551068484461
16 -0.9351450092324087
17 -0.26992358965892205
18 -0.8698919992948997
19 0.9929740229117994
20 0.6147102047211623
21 -0.9245846007784415
22 0.5754657893555721
23 -0.84751025740779
24 0.6640605599925216
0 1 0.4259354944204219
0 3 0.3692046382236127
0 7 0.09971975547780398
0 15 -0.649679914706272
0 16 -0.3965917796773135
0 19 0.06829045162700087
0 22 -0.44094873125816125
0 24 0.5486595657287632
1 3 -0.07895353533489335
1 7 0.387019294442291
1 11 0.6507891783710582
1 12 0.48715231050028396
1 13 0.6263550252930163
1 19 0.6687867330394228
1 21 -0.29941380740348245
1 22 0.9108421539276987
2 6 0.7682651222185581
2 10 0.691559778382036
2 11 0.6087034311776083
2 12 0.24630594963780816
2 15 -0.9179997072582444
2 18 0.8352338637810268
2 24 0.11239832799518434
3 4 -0.6703020282907997
3 6 -0.969445476937953
3 10 0.43201622858652144
3 15 0.9732371230260852
3 16 0.6794385772179767
3 17 0.5608947232811623
3 22 0.5714796081586511
4 8 0.8375414447546561
4 13 -0.3679834990676807
4 14 0.09400710969851733
4 16 0.3695922660850639
5 16 0.5088505797184304
5 20 -0.5187588997907717
6 13 0.6369274465831414
6 15 0.5305157667067635
6 20 -0.5879806193991326
6 22 0.46771077044810494
6 24 -0.7923922350842703
7 8 0.6507193575474861
7 14 -0.8753725171936073
7 21 -0.9745470953323596
7 22 -0.7284848318268822
8 13 0.07882852288170583
8 16 -0.4506417885860696
8 23 -0.7850557092915764
9 12 -0.44134235674662237
9 15 0.5326099115344891
9 23 -0.45690394713760396
10 11 -0.06274505588604096
10 12 0.549970563298712
10 17 0.23272255294620692
10 21 0.17581353422036794
11 18 -0.645745385616121
11 19 0.31168204883324635
11 24 -0.08537524488895776
12 19 -0.7893260444584811
12 21 -0.43224295927900247
12 22 0.5252829699567236
13 15 0.17834001682088596
13 16 0.35442740970724884
13 18 -0.07994855326632111
13 20 -0.30057961013042656
14 20 0.48057264941390976
14 21 0.050362785229494555
14 22 -0.6621397242816409
15 19 0.8513912655858156
15 24 -0.4707647191034383
16 21 0.4430992955699309
16 23 0.02750358787635121
17 20 -0.017736439175804142
18 19 -0.7164871707762528
18 20 0.9768518371981485
18 23 -0.28142967877172254
18 24 0.8506615685389418
19 20 -0.7208530757552956
19 23 -0.8374636962390773
20 22 -0.05597875517066919
20 24 -0.7704869682305768
22 23 -0.9120921270883238
