35 289
0 -0.6188662324907892
1 0.11220765469650451
2 0.06502493507173912
3 -0.38833233869595807
4 0.870387897554799
5 0.726371921140323
6 -0.45856531811588974
7 -0.1983420534853395
8 0.7875417830993041
9 0.4278885402201156
10 0.3455077866996821
11 -0.6019654456182377
12 0.6770711965093774
13 0.050424130522890964
14 -0.5204465440664765
15 0.7063357118848903
16 0.4780300701438487
17 -0.5934216343618706
18 -0.037146695308876376
19 0.9623719525755383
20 -0.6888284450825479
21 -0.8643615919927123
22 -0.29032386228496154
23 0.6526839184736837
24 -0.8725420271140356
25 -0.4758503326647854
26 0.6911768442073751
27 0.8858777109914282
28 0.07717872201750242
29 0.01507724231830787
30 0.7644007625815119
31 0.7346409319955387
32 -0.8468224174623615
33 0.4413921780868608
34 -0.48469751438280007
0 1 -0.2995674818194076
0 4 0.3343538539157709
0 9 0.35145794291564214
0 10 0.7353427288503878
0 11 0.2491426200780149
0 12 0.15947142683024418
0 13 -0.018553406874946443
0 15 0.9292519065702689
0 18 0.2700393464675126
0 19 0.07230703945653594
0 22 -0.8869587856402987
0 27 0.38219368485216565
0 28 -0.7746429989700545
0 30 -0.6772027882378036
0 31 0.28693511745279965
0 33 -0.08789893627825807
1 2 0.7482929075714644
1 3 0.8251913554978381
1 8 0.5019076846779955
1 9 -0.5602946035335983
1 10 0.5572570892216022
1 11 -0.0057005515044605826
1 17 0.2818682890818567
1 19 0.471647318997956
1 20 0.7248328746540722
1 21 -0.09186927345170992
1 23 -0.21337206862857672
1 24 0.2100428294890102
1 25 0.8090694778150855
1 27 -0.3105181341887391
1 31 -0.6399414703150104
1 33 -0.4416735493777135
1 34 -0.5043247248270077
2 3 0.35545197839155884
2 4 -0.10467936746411577
2 6 -0.37614830809931354
2 7 -0.564722830103298
2 8 -0.14075275635935225
2 9 0.22104428029391743
2 10 -0.009907377804768913
2 12 0.03901441786770077
2 13 -0.8384254291082394
2 14 0.8527370296309287
2 16 0.7233250216398082
2 17 -0.17991657240314152
2 18 -0.26584851525767994
2 24 -0.8817541639254025
2 25 0.04188864695003347
2 26 -0.3210060967361765
2 33 0.5102716017963647
2 34 -0.680475203876137
3 5 -0.9704376103299643
3 8 0.9152532236460966
3 10 -0.510083122883866
3 14 -0.5246078512906343
3 18 -0.872895238666016
