45 88
0 -0.5951389177970781
1 -0.380518588636815
2 0.07004260978008969
3 0.603808563936495
4 -0.2802966082716152
5 -0.4253467378115483
6 0.2599439246755588
7 0.3068198600285197
8 -0.16699758503550033
9 -0.40589629393023907
10 -0.12961902419586013
11 -0.4545685648594686
12 0.6358516947489417
13 -0.5082573675294069
14 0.2661156086108607
15 0.5122930717507594
16 -0.08840877020411653
17 -0.827999569197452
18 -0.03552511929741331
19 0.4264011215232537
20 -0.3532737964288597
21 0.6534897507524637
22 0.5188441507424291
23 0.0033542153216927773
24 -0.9901217512681555
25 0.8562688575162647
26 0.5527261074174488
27 -0.595484306306169
28 -0.27784738605774906
29 0.39809389125595573
30 -0.4230332164567887
31 -0.100467193661409
32 0.9357016456019953
33 0.3215794647118819
34 -0.22469669279362048
35 0.5925633116120388
36 0.2294745720543394
37 -0.49872637905778117
38 -0.7903770504932244
39 -0.09795260013149276
40 0.4917774805233137
41 0.974717562206834
42 -0.15457650153116065
43 0.3681082482888247
44 0.3211202110664544
0 8 0.027418684628027323
0 14 0.3403488106840842
0 44 0.6911007907900599
1 26 -0.1324139594443028
1 35 -0.5959053518409323
1 39 -0.505572717227377
2 10 0.3413146369530373
2 18 -0.8653942104202708
2 42 -0.19942962870802305
3 12 0.0171674859376163
3 14 0.5991162810767385
3 23 -0.9486051215875906
3 29 -0.7422974152694317
3 32 -0.14963883537914335
3 43 0.23986811077393533
4 23 -0.4882234920187094
4 36 0.2637654883180034
4 39 0.5320651222356205
4 42 -0.7367209617090258
5 8 0.36560695020422407
5 15 -0.29974057521117214
5 41 -0.984655514075859
6 28 0.8180245710714396
7 20 -0.8056298482199571
7 29 0.06563195153615164
7 31 0.5049498146899773
7 33 -0.2906865459600023
7 34 -0.6241797694099025
7 38 0.14072263312272537
8 14 0.5399704008080766
8 39 0.94550535617639
9 14 -0.2456512197397822
9 23 0.9094987379475012
9 34 0.04466492658800858
10 15 -0.9270175657446249
10 20 -0.9893605372545979
10 37 0.14431215083941273
10 39 -0.1991021200309302
11 16 -0.05483813430693618
11 28 0.13783624781962178
11 29 -0.3257401611984314
11 43 0.08344403223884633
12 16 0.3855900170073565
12 17 -0.05595498197541726
12 20 0.011601413181369091
13 27 -0.6730201521662009
14 42 -0.9710922859299027
14 44 0.0052705199186848795
15 17 0.08120195984090506
15 19 0.04389717765324619
15 21 0.9020027263475927
15 34 -0.8787640180590086
15 35 0.35692218093330874
16 17 0.3749063943055646
16 21 0.6824572379941534
16 30 -0.7463472935842448
16 38 -0.7965845066040074
17 40 0.7600634873106284
18 20 -0.2524740714004685
18 25 -0.007714569711172459
18 44 -0.5772142499487187
19 42 -0.4458294655809165
20 29 0.7980426272106316
21 28 -0.708289055424302
22 30 -0.885401194606499
23 44 0.7001489284179383
24 35 -0.36062343839077093
24 41 0.6759440996168047
25 28 -0.09643168645081857
25 29 0.5352927520688981
25 35 0.34130196361520726
26 31 -0.5609909408057219
26 35 -0.09518535512299087
26 37 0.760463592554028
26 43 -0.19368336017035537
26 44 0.9697134291556506
27 29 0.1986019850014349
27 44 -0.3281829773646847
28 43 0.2471391318788767
29 31 0.8112987560862865
31 34 -0.2664111008701271
31 43 -0.707754346131126
32 33 0.6333347054138543
32 38 0.7051763510259066
33 44 -0.43669268237029013
34 35 0.468838173705858
34 39 0.09309031619971586
34 43 0.13357160228862264
