55 293
0 -0.36124637933546233
1 -0.41080475877554234
2 0.8981287735807302
3 -0.7639874912409377
4 0.23619539507446352
5 -0.7121530093858737
6 -0.021995388083007494
7 -0.3927464442618114
8 -0.3318472670531778
9 0.2105212313689413
10 0.3080177057887372
11 -0.9531612040074051
12 -0.649148444533413
13 -0.7817106299901164
14 0.4410340842288438
15 -0.11583609591189381
16 0.6915741554979893
17 0.8309607725155346
18 0.1732559285808084
19 0.60354633805875
20 0.6969389325216366
21 -0.18561907971264158
22 0.8456632549104881
23 0.5365088009900401
24 0.22688217819684642
25 0.4035574234476047
26 0.504423614715743
27 -0.5374649078474638
28 -0.4214632590182137
29 0.22493594532584926
30 0.2509940481623443
31 0.5005303350936123
32 0.7336033637455632
33 0.44796145799158893
34 0.12470662228714757
35 0.7884883373594798
36 -0.23502390864947542
37 0.23912238557896281
38 -0.13459627107656424
39 0.8372165463327603
40 -0.8486204319650341
41 -0.9540898227785664
42 -0.8939019753678281
43 0.3530634050516215
44 -0.6061147890780798
45 0.37313285917405103
46 0.05469634778779886
47 -0.5068784513865132
48 -0.22465090715259484
49 0.03663576566101345
50 -0.8841214848597596
51 -0.16941750105980002
52 -0.5350975611212458
53 0.9975247787976609
54 -0.5084319904514989
0 1 0.1778819759475705
0 8 -0.9388562061425367
0 9 -0.1514125373791404
0 13 -0.1094466329201591
0 14 -0.7741606566551766
0 20 -0.969341016379804
0 32 0.6558213797238834
0 35 0.2932492483514513
0 38 0.7912875787577245
0 42 0.4998612612513964
0 45 -0.09832290545401245
0 48 -0.4443466147635935
0 51 0.6248606307875024
1 4 0.33587730621945067
1 5 0.3403506471680571
1 9 -0.7071824521829118
1 21 0.04652468899892814
1 23 -0.8955019304271208
1 31 -0.5178921125479026
1 42 -0.5607953070179568
1 54 -0.5015794736586237
2 4 -0.061057667333729304
2 12 -0.3978243886896222
2 27 0.6098632225253597
2 28 0.02035872345948353
2 40 -0.5245520059184188
2 45 0.4746172826239605
3 7 0.8692774438922122
3 13 0.13967864464196644
3 15 -0.04216284844965812
3 16 -0.4196899382571251
3 17 0.19894104673073176
3 20 -0.7106806358575148
3 29 -0.12443623740948362
3 35 0.7775686049145394
3 38 -0.5950966660426529
3 43 0.02677796275794475
3 44 -0.9170825130428595
3 45 0.539194625509952
3 46 0.45153792171671703
3 50 0.8580950171759751
4 11 0.6457774264149667
4 13 0.7394208799171906
4 19 -0.6344843675865188
4 50 0.3209602765864932
5 7 0.34526643827940595
5 11 -0.5349002254494739
5 12 0.02810805608261191
5 13 -0.04496249960428145
5 14 0.5307694122708557
5 16 -0.8130676299959447
5 21 0.5681335095021951
5 23 0.353115817745977
5 28 -0.6078471980917846
5 29 -0.45714197321829664
5 30 -0.790167242798824
5 33 -0.6018274187185713
5 39 -0.671557893261687
5 40 0.16702931019246003
5 42 0.914720285701103
5 49 0.9014704088787822
5 50 0.8779918395257211
6 15 -0.9218038085459546
6 22 0.28934404743427655
6 29 0.9487479673806956
6 30 -0.20858115618334905
6 33 -0.8804118659593723
6 38 0.3357345431099321
6 39 0.6373292863601561
6 42 -0.8740676288527969
6 49 -0.015281550040415537
6 53 0.7037338456896469
7 9 0.8384829235130491
7 23 -0.4514987062912683
7 42 0.32565774199660047
7 45 -0.33166736919014705
7 47 -0.9720893080450019
8 18 -0.8557052660212747
8 19 0.4987983619381957
8 21 0.6873794598674459
8 22 0.20095956895707912
8 23 0.03131817927831393
8 29 -0.5147021741335569
8 31 0.5643982366024158
8 39 -0.3933852579985977
8 40 -0.04283307425869465
8 41 0.024352165381889
8 51 -0.10524659703456818
9 11 0.18007261244914852
9 13 -0.023876876357633137
9 15 -0.6962608736936533
9 19 -0.2533912063573329
9 21 -0.992578079412259
9 24 0.43412034114087206
9 29 0.7167783782768997
9 34 0.3104742434842256
9 36 -0.398403822087668
9 37 -0.24419432311609968
9 38 -0.027868326853987657
9 40 -0.06243342249111916
9 41 -0.8905013926288166
9 42 0.11492955698364593
10 12 -0.3836491723550153
10 17 0.560844917638178
10 53 0.9384303483971965
11 16 -0.7427268881145659
