55 227
0 -0.5817584967146914
1 0.4468006930363375
2 -0.8729072454479077
3 -0.5685690375028458
4 0.5345616767651626
5 0.382089745315908
6 -0.6509658331429236
7 -0.16642666937186035
8 -0.41316432122371527
9 -0.8827318036698575
10 -0.027730483422956587
11 -0.6982273831587573
12 0.43872468196938863
13 -0.3622763815697969
14 0.08839967223589063
15 0.5213679103295275
16 0.5850372485843427
17 -0.2978170854118276
18 -0.5429099128785997
19 -0.8913267071179092
20 0.5270147368311233
21 0.9587722115659609
22 -0.2629143705181407
23 -0.47356474266703175
24 0.47969181950345097
25 0.43128937303329806
26 0.6043389865542899
27 -0.4836013851838583
28 0.1162313869999041
29 -0.9960342908722635
30 -0.9579073038336052
31 -0.36563931184060716
32 0.10846661311714167
33 -0.36259310220231344
34 -0.9206538702163698
35 0.7853516278324484
36 0.3645441027388263
37 0.007863750312091078
38 0.8926557248885869
39 -0.25713617463742433
40 0.9758382912018324
41 -0.4337228782612579
42 0.8147102369597694
43 0.19627699999898307
44 0.27040102721848247
45 -0.041617483989080606
46 0.07679732642608439
47 -0.8437141209035532
48 -0.15135722590563194
49 0.6359463187395182
50 -0.655377746829263
51 -0.11546042174014004
52 -0.4261950028126429
53 0.17372101750845137
54 0.3368045073114452
0 23 0.21232393322201903
0 25 -0.5723566816881618
0 26 -0.01798104189233718
0 31 0.4221154924683663
0 32 -0.049028683805841355
0 40 0.9071802722680122
0 47 -0.510873227923506
0 52 0.01675688381736018
0 53 0.1908318177665551
1 20 -0.20315273890448649
1 24 -0.460822767305227
1 26 0.8396235543083721
1 32 -0.02788180949237762
1 48 -0.5699091045545859
2 5 -0.9419209742949268
2 24 -0.8457148728322961
2 27 0.47849429548976574
2 46 -0.29055312722983917
2 52 -0.6972092196342241
3 5 -0.3405117468341259
3 8 0.31618200409609454
3 9 0.04848476928618939
3 13 0.6906241456240167
3 28 -0.9099350896653642
3 33 0.8293520396681466
3 34 -0.8793018540369049
4 5 0.42218512873536507
4 7 -0.5127465096457295
4 10 0.6043508295970565
4 13 -0.7437652989709944
4 16 0.17583488920508872
4 22 -0.17052621409127489
4 25 -0.9459590731506027
4 29 0.07323967878363602
4 34 0.8916795482801889
4 37 0.3110208089943629
4 43 -0.1908870895870467
4 49 0.23751181145387612
4 52 0.03443248697343693
5 6 0.21041910225944305
5 23 -0.48885851443413286
5 31 0.2359291992205852
5 37 -0.9721768027978039
5 49 0.24118352553618316
6 7 0.10743065086872527
6 23 -0.9042978018850929
6 24 -0.27772249319254083
