35 225
0 0.8663401337998031
1 -0.44483925147423364
2 -0.032034486260469786
3 -0.17260633194984298
4 0.7915320755426858
5 0.2798974015456508
6 -0.19026981817171018
7 0.8851906088228989
8 -0.7623302201327526
9 0.2952364281985169
10 -0.3292346753066082
11 -0.5305265407821995
12 0.40112172570097937
13 -0.45037417460503626
14 -0.5786221557354272
15 0.06352971393213136
16 0.5880175889956198
17 -0.49143362162398163
18 0.60841948976568
19 -0.2918702805234705
20 -0.27059404199897963
21 0.41113953078510757
22 -0.9264199966672548
23 0.6269924725197991
24 0.07746814546479941
25 -0.6526772855176948
26 0.38324967241552765
27 0.1662802644210024
28 0.6960065844255627
29 0.8607588834278095
30 -0.36755286148280497
31 0.0746333402268875
32 0.8312704882549731
33 0.5296394265356987
34 -0.4534477667406991
0 5 0.7971442844062269
0 6 0.2592590325042561
0 10 -0.8469657558809229
0 11 0.9073438774669107
0 16 0.6864063303043129
0 17 0.49935482107935325
0 21 -0.8222182596356227
0 24 0.7165368518881985
0 28 -0.6526771507387044
0 30 -0.3216510306160083
0 32 0.7079238485725146
0 33 0.7978035341277725
0 34 -0.8934471961710628
1 4 0.9743314242538617
1 5 -0.8394097315542999
1 13 -0.3635740004210857
1 14 -0.9981905719054092
1 15 0.7048471660502922
1 19 -0.5341398390555563
1 23 -0.8723527108930611
1 27 0.8566809397309214
1 30 0.3769234670543764
1 34 0.6573332884696479
2 4 -0.21628628714132048
2 5 -0.2630058709167633
2 7 0.7393864860307879
2 11 0.8072927695524301
2 13 -0.8854033085937454
2 16 -0.061856521792813535
2 17 0.5442160963016258
2 20 -0.893984614603589
2 24 0.46185742706265787
2 25 0.8009345883572077
2 26 0.7593027600366489
2 27 -0.8803610817142011
2 29 -0.8783122751392243
2 32 -0.008590788421553475
3 6 0.22508994679527006
3 8 -0.0970066097136979
3 10 -0.32930419983009407
3 15 0.7408453485180726
3 17 -0.9635333391737253
3 19 0.7873724068496679
3 23 -0.7850546447522808
3 27 -0.8653537248933896
3 29 -0.9050980931758883
3 33 0.17392752357409735
3 34 -0.4734239101244948
4 6 -0.17900731881457776
4 9 0.5258747017249488
4 16 -0.2234238465020908
4 18 -0.8628033589675645
4 22 -0.07718097011416303
4 24 0.35281627952340444
4 31 -0.5407227473825837
4 32 -0.9118815490821763
5 7 -0.5045523289548686
5 9 0.4338242489283013
5 12 -0.5018174930978696
5 13 -0.2869508639014082
5 14 0.9571815255763514
5 19 0.42035223294862556
5 20 0.9601016558416009
5 21 0.3396124384326016
5 22 0.188147369302458
5 23 -0.6915034658230983
5 24 0.536837934439595
5 26 -0.059872831379947256
5 27 0.6632233277060864
5 30 -0.3548683065606326
5 34 -0.5695565293416431
6 8 -0.7953568495999301
6 13 0.4669705160892781
6 14 0.6751406728155123
6 16 -0.9700045203339371
6 26 0.8523581848227941
6 27 -0.1413422857272464
6 29 -0.3535031733120375
6 34 -0.41152516552645
7 8 0.16336655938987787
7 11 -0.7522841131836542
7 13 -0.9149098247263066
7 17 0.8744427916865767
7 18 -0.7934886496235036
7 21 0.009961294836118295
7 26 -0.27750766454097
7 28 -0.4533784852149254
7 30 -0.5080256214007222
7 31 0.4851182232489928
7 33 0.6048449647373813
8 9 -0.2552703438854709
8 10 -0.21878845648123324
8 13 0.4605920155955787
8 19 0.08678967033918217
8 20 -0.051548279030908306
8 21 -0.14604310075146687
8 23 -0.19387238082578317
8 24 -0.49129250852069917
8 25 -0.7485193259226359
8 27 0.8375554544584267
8 28 -0.8685293733988393
8 30 -0.9674257824405026
8 33 0.02219750814189525
9 12 0.7730165528697284
9 16 -0.5500541983258527
9 17 -0.2962218676027404
9 21 0.15117256348782204
9 22 -0.14334690989212984
9 23 0.6228675955710063
9 24 -0.24268150493356
9 30 0.8386580354560285
9 32 0.4652129242830374
9 34 0.02619670944733654
10 11 -0.8200371450196493
10 12 0.8037564905840744
10 13 -0.15269618570822696
10 16 0.5124600723928441
10 22 0.024222236540203168
10 23 -0.4496079298165878
10 25 -0.6803691069981825
10 26 0.474428558585001
10 27 0.7081563877360011
10 29 -0.6591234081641375
10 33 -0.8714882690397447
11 12 -0.584119574235124
11 13 0.0005300438655877482
11 15 0.2844994116162798
11 18 -0.2047741478373748
11 19 0.665011055522637
11 20 -0.5906922698663479
11 22 -0.4381795348552995
11 31 0.5120075470060985
11 34 0.85625604184729
12 15 0.1624355053453932
12 17 0.34742894153384674
12 19 0.43945283868194607
12 20 0.8866939473248958
12 21 -0.6121957588533025
12 26 0.4034268214513914
12 28 0.9574607506665955
12 29 -0.07969246936602836
12 33 0.12563432858851442
13 15 -0.5945095411238037
13 18 -0.4418800931528952
13 24 0.24892143689873225
13 26 0.24152168352629277
13 28 -0.23583887760203037
13 33 0.6335051060792452
14 16 -0.010173318756647953
14 24 0.4448837269553809
14 28 0.1685058607048977
14 32 -0.44700325976810884
14 33 0.17132308891771597
14 34 0.7994140944285757
15 21 -0.6885956756276261
15 22 0.5960849221051434
15 23 0.3404725230290948
15 26 0.7934517827920544
15 27 -0.2607091581397558
15 29 -0.07383860357031935
15 30 0.7581503005827315
15 34 -0.5820519111891915
16 17 -0.048918750028603686
16 18 -0.658674765771865
16 20 0.3488871124960591
16 26 -0.06702340939361173
16 27 -0.9081359271082248
16 29 0.717270495064563
16 30 -0.03944053654185953
16 31 0.9420524220680093
16 32 -0.8947930086587488
16 33 0.934170668944212
16 34 -0.9580266649845646
17 18 -0.12718876450512728
17 24 0.38678785773663305
17 30 -0.7744902484259928
17 32 0.09852235134538478
18 20 -0.7415177578641219
18 23 -0.9886674582766906
18 25 0.2343688499533103
18 26 0.13734406115260955
18 28 0.8663310968083926
18 32 0.5846801192476887
18 34 0.5934124219744836
19 20 0.3306304683165897
19 22 -0.9005284602436912
19 23 -0.7510803314615395
19 30 -0.35016417597225113
19 32 0.38851605527627453
19 33 -0.7876327623321306
20 29 0.8946053090975303
20 32 -0.8831743048428675
21 26 -0.40595299293645626
21 29 0.9441453087383913
21 30 -0.6328108747278476
21 32 0.09471772405847778
21 33 0.6245048232985655
22 27 0.2717532861554257
22 28 -0.7168808813009317
22 31 0.404292471893571
22 33 -0.12114073342491505
23 24 -0.27528823836428407
23 26 0.30397919124663164
23 27 0.09487163969010393
23 30 -0.14645728219649223
23 33 -0.5447013091415736
24 25 0.3620995281585948
24 27 -0.8146845357830517
24 29 0.43662591506055537
24 31 0.3773880132579639
24 32 0.6458122322393653
25 30 -0.6528551800192324
25 31 0.26667738600434454
26 28 0.5405181430700003
26 34 -0.020774229189441717
27 31 -0.9572119831057604
27 32 0.5465804924891127
27 33 -0.9151373920557087
28 29 -0.800466990770571
28 31 0.8759329867207739
28 33 0.5517423866702629
29 31 0.3706408176502609
30 32 -0.18067750729113885
30 34 -0.15806381824652038
32 33 -0.28745970825827794
