45 404
0 -0.3498073491099458
1 -0.5534273322210179
2 0.5022623297853641
3 0.09672388662743692
4 -0.48510126458357083
5 -0.3090944450473274
6 0.4446303836238408
7 -0.1359710870936659
8 -0.6590453154148077
9 -0.9623609037497043
10 0.7572924324656531
11 -0.942542553521335
12 0.8254526496131394
13 0.7415117266581472
14 -0.5660116387975773
15 0.7721278638031308
16 -0.11889747605104306
17 -0.3533022460970705
18 -0.7153177963677202
19 0.6392551026176716
20 0.9704238688238975
21 0.059687132858401215
22 0.485762669754805
23 -0.5115199277751636
24 -0.8259649945127474
25 0.30945339989697707
26 0.8442031918409714
27 0.9211135918737376
28 0.6018080230435225
29 0.4070985835583105
30 -0.6036567657045104
31 0.44602942141838064
32 0.5036216292694655
33 0.5672504582460496
34 0.7380908032271847
35 -0.7184165218736038
36 -0.16078864631162526
37 0.42648192896389725
38 0.7460071777237194
39 0.49206553133592434
40 -0.38895034810916496
41 0.6508290320399068
42 0.15171669888866046
43 -0.31956918339688545
44 -0.9066314256155075
0 2 0.3301953070299912
0 5 0.8314222853333775
0 6 -0.8833018050322292
0 7 -0.06372232027640967
0 10 -0.18225367827278416
0 15 0.95389539877652
0 17 -0.625622277809305
0 24 0.1282433220966015
0 28 -0.4695118613269986
0 29 0.6641145047449519
0 30 0.44687724261328854
0 32 -0.3500894657895435
0 33 -0.5260130953442677
0 34 0.7895336917978613
0 37 0.5163713201310884
0 40 -0.6126186270832017
0 41 0.3910543780201907
0 43 -0.9754796889862865
0 44 -0.16398144241465795
1 2 0.8204847878930592
1 5 0.8907545147137264
1 6 0.8669807500091926
1 9 0.08896275009415278
1 10 -0.20148135450563842
1 13 -0.36136519793313626
1 16 -0.3694192821051814
1 21 -0.11890138942612904
1 26 0.08058810425594554
1 27 -0.3771435130606082
1 30 -0.5765892165607214
1 31 -0.09676935578166179
1 34 0.06531818800431366
1 35 -0.9630207003012112
1 36 -0.43622053081171996
1 40 0.7201756676607738
1 42 0.14506019297766914
1 43 0.06509874882144673
2 6 0.5911644683914086
2 8 0.43003310463568933
2 12 -0.5832185902112659
2 15 -0.17704218952120132
2 16 -0.08166458225550599
2 20 0.20162800185346508
2 21 0.6356038033125058
2 25 -0.9232598422068607
2 27 0.20981343350275106
2 28 0.5766821386538215
2 32 0.7515130962793164
2 33 -0.010000161543979535
2 34 -0.5161328041681945
2 35 -0.24225676979073807
2 37 -0.44102044752119895
2 38 0.6663500427400819
2 39 0.8868901366555499
2 43 -0.8631842327013766
3 10 0.7427406504300211
3 12 0.23940200826343205
3 14 -0.06395694705075039
3 16 -0.5604434650449313
3 19 0.20558981038036328
3 22 -0.8398099893377722
3 24 -0.31657651083291527
3 25 -0.3701373332532496
3 28 -0.5148169247107615
3 29 -0.9754094988844784
3 31 0.11146123625820636
3 32 0.592274879672523
3 39 0.7334661383974375
3 40 0.9734603054588955
3 41 0.891319784509784
3 43 0.7439434517452377
3 44 -0.9313980788366973
4 12 -0.8248271250474757
4 13 0.6938562910819741
4 19 -0.5584594518536019
4 25 0.7379852202766433
4 27 0.03165224859123095
4 28 -0.30615907048185953
4 30 0.5695314859149492
4 33 0.4048266355480199
4 35 -0.17516465521324243
4 36 -0.9633875204513656
4 39 -0.7136636302421304
4 41 -0.8563382603806671
4 42 0.8037795424297809
4 44 -0.3068722003246065
5 6 0.5872865448800668
5 8 -0.792752205981631
5 9 -0.3906757699517551
5 10 -0.1945474908628444
5 18 0.5551958890777229
5 20 0.9154553947854609
5 21 -0.17221781287207527
5 25 0.17981766409838817
5 26 -0.09516717997233237
5 27 -0.24727986002625602
5 28 0.35807316794938626
5 32 0.26401357054373564
5 33 0.8021198153452593
5 35 -0.7152684932854732
5 40 -0.875545495385901
5 42 0.9988590020792374
6 8 -0.8081132257196524
6 9 0.9490449573513757
6 10 0.9766255993146968
6 13 -0.05073927186314453
6 20 -0.9771651877263625
6 21 0.5939555680848536
6 22 -0.7450376829654881
6 24 0.05111391781565078
6 29 -0.8608172793622995
6 30 -0.25490916320174883
6 34 0.682624883195919
6 35 -0.7307455338633364
6 41 0.8936547664716059
6 42 -0.8711530811343589
6 43 -0.31554038631980386
7 8 0.9140980250240689
7 9 -0.9871062252157163
7 10 -0.9171559811846193
7 12 0.8585349418162675
7 13 0.5487521176413781
7 17 -0.4612836105839859
7 22 -0.5959980244062277
7 23 0.3823879733612696
7 25 -0.5487641798820311
7 28 -0.9248604420822766
7 29 0.9100154768308406
7 30 -0.6464430895148572
7 31 -0.5444402136011397
7 32 0.4131942829544133
7 33 -0.7636291923438703
7 34 -0.3649845662649813
7 38 -0.8788181021694361
