35 88
0 -0.16313249637769722
1 0.8460152701872388
2 -0.6174997307324328
3 -0.897749410521016
4 0.7052632127602565
5 -0.132891839290862
6 0.47358880500188216
7 0.9126778951986196
8 -0.1831329979890366
9 -0.9606400081636146
10 -0.6447537845213995
11 0.836708500659757
12 0.7060676286505034
13 0.819866576877833
14 -0.45927143629431555
15 0.4744753434155895
16 -0.7936781600847183
17 0.9007300715229047
18 -0.23720829488782935
19 0.6719701866839449
20 -0.2876028773033388
21 -0.6433323337826331
22 0.44088974416952453
23 -0.5805740879297037
24 -0.1494113504562835
25 0.05295991723079774
26 0.3723459870115582
27 0.3511719477683395
28 0.18880555036811342
29 0.6700838421868289
30 0.020826979370264453
31 -0.9033316967303997
32 -0.5284828852901315
33 0.16719338331947076
34 -0.5206710852664926
0 7 -0.6930305894972131
0 22 0.5573445054962776
0 23 -0.019199482921501865
0 24 -0.5888280203058809
0 28 0.6712584353084192
0 34 0.1595988329821627
1 22 -0.18745944715550467
1 28 -0.6278626827801583
1 34 0.0700623837464367
2 5 0.8961232579201495
2 27 -0.772281234693801
3 11 -0.6802581997093107
3 15 -0.9054234926183522
3 21 0.17719631989950746
3 24 0.2672849229913927
3 25 -0.5513275990859072
3 30 -0.7871635198843874
4 6 -0.6562066217382412
4 10 0.34688787697666146
4 14 -0.13773667958752434
4 15 0.11015284176708517
5 7 0.17666263766944224
5 9 0.3739313251161873
5 10 -0.7326791172530744
5 13 -0.4527069280004721
5 24 -0.6933672714066486
5 25 -0.4707231675308674
5 32 -0.28773668673251374
5 34 -0.9594561936834078
6 13 -0.3136421214098932
7 14 0.5683836710318726
7 15 -0.7751910684854804
7 16 -0.7324414962525243
7 18 0.5648992991438293
7 20 0.36590210736807216
7 28 -0.473414453783062
8 15 -0.4648513264130312
8 20 0.29519504232865157
9 16 -0.255377632627229
9 20 0.015159224488350054
9 29 0.5811422446200982
9 33 0.9689998268073794
10 20 -0.7945255003227452
10 22 0.6622865734863936
10 31 0.5237487999463897
11 12 -0.20784336555396554
11 14 -0.8634972444752536
11 20 0.1090519073804479
11 33 0.03519039698274873
12 19 -0.4223546490900971
12 32 0.3381317121285443
13 15 0.045276531644571794
13 26 -0.7083460639608445
13 34 -0.6236034616233284
14 18 -0.8044412162287762
14 23 0.5385969559809147
14 28 -0.7095896485643991
14 33 -0.21840306136344
15 18 -0.8782404082577016
15 27 -0.578842012812099
16 19 0.7952088261790116
16 23 -0.7420371140173139
16 26 -0.39750494992317775
16 27 0.04813744773250961
17 20 0.7831474977640231
17 25 -0.1516565293019898
17 27 -0.40755443060063734
17 32 -0.4427184443082639
17 33 -0.7507824466309838
18 23 -0.9287416950651122
18 25 -0.6823321758386203
18 31 -0.5848344888807451
19 22 0.08719952002719222
19 28 0.9401316297959528
20 22 -0.0668925062905521
20 25 -0.3787811072996219
20 29 0.8470153508029239
20 33 0.5963592428840832
21 30 0.833949355539868
22 23 0.23510414494964516
22 29 0.9101932779854689
23 30 0.1506181544482954
23 33 -0.4227083604309636
24 31 0.3768192361106395
26 27 0.7449849767195593
28 34 0.6524210212975785
29 30 0.9656639650805054
29 34 0.5362004094668176
