55 1419
0 0.6504051224848908
1 0.5433684841676281
2 -0.831394587508721
3 -0.8355842333189201
4 0.49996334629922834
5 0.5428317420386823
6 0.7365545157670235
7 0.87661031814036
8 -0.17966480411663954
9 -0.28818197569077486
10 0.4645505298238406
11 -0.2424984778039041
12 -0.9465771682846604
13 -0.9920265450451708
14 0.737654968507603
15 0.01078775697569534
16 -0.830630694961751
17 0.16931761461001993
18 0.6269871442801058
19 0.3603634875940649
20 -0.8684733600931405
21 0.13260675478194273
22 0.7229647182906713
23 -0.6666030329399413
24 -0.943800266771021
25 -0.8740577621416683
26 0.9471573300250131
27 -0.35046754887373166
28 -0.5748691172704912
29 -0.6122895706928544
30 -0.9848226254074028
31 0.7595213588125473
32 0.17995133194003654
33 0.27493031771305687
34 0.6007719823813176
35 0.6928314784082066
36 0.27596344044214716
37 0.7322254130016557
38 0.37406653775827925
39 -0.8667666286805251
40 0.44628559310211546
41 -0.9815153664506373
42 0.07493827213211635
43 -0.253295440928597
44 -0.8854206207867088
45 -0.05171095398753178
46 -0.6020443972231817
47 -0.31643205750839565
48 0.6957113818475322
49 -0.5246836220496147
50 0.46249562503453956
51 -0.9039483891382925
52 0.9909613488993767
53 0.5072882508478627
54 0.9478760322850728
0 1 0.6060088910234214
0 2 -0.46095691739273237
0 3 -0.8279582792550662
0 4 -0.20451481162881668
0 6 0.8338815619260378
0 7 -0.025160791945257888
0 8 -0.08548342441893753
0 9 -0.966845580912143
0 10 -0.7554422777668055
0 11 0.10920756213133509
0 12 0.6275178321200632
0 13 0.6784180879067714
0 14 -0.13719187116476306
0 15 -0.038172912927957325
0 16 0.764520811528502
0 17 0.9889081384227285
0 18 0.21235910138910685
0 19 0.46096002275032144
0 20 0.584258667546673
0 21 -0.6062258042310393
0 22 0.392880656970078
0 23 0.04065243606069746
0 24 0.9911497475924134
0 25 -0.6609891864221968
0 27 -0.16876446751404206
0 28 0.6064969240910696
0 29 -0.12432991758429757
0 30 0.1776928720881641
0 31 -0.89738747995073
0 32 -0.08540712459078104
0 33 0.08612594755917824
0 34 -0.5695849271846554
0 35 0.4966048235261482
0 36 -0.8093503696475968
0 37 0.053082706210377584
0 38 -0.9878199566985548
0 39 -0.5623181360958023
0 40 0.5009361981398104
0 41 -0.8391949816094761
0 42 -0.12176831938186905
0 43 -0.9651178962212195
0 44 0.9415073673913474
0 45 0.25064343052854654
0 46 -0.17737982621627024
0 47 0.3158751064268972
0 48 0.13842613883484756
0 49 0.2912437858305219
0 51 -0.009082967938018882
0 52 -0.7399615095052063
0 53 -0.8347262735228071
0 54 -0.9194692056030958
1 2 -0.9475817167723168
1 4 0.0926419977898505
1 5 -0.5820248990269068
1 6 0.5514105763389372
1 7 0.5878666039499116
1 9 -0.1830830971978632
1 10 -0.337668983260041
1 11 -0.43081176211434635
1 12 0.4110397635359808
1 13 0.5037614262207839
1 14 -0.9305830267040744
1 15 0.4868221916750073
1 16 0.5795708193204085
1 17 -0.31822906926785954
1 18 0.9076160259926622
1 19 -0.6944123424038242
1 20 -0.9574714861523841
1 21 0.9864601707831799
1 22 -0.03536495084365532
