35 65
0 0.49981455267174457
1 0.04423232280166722
2 -0.5042249938279004
3 -0.7452479524931812
4 -0.4384919675404808
5 -0.12154749050878766
6 -0.8624090657950227
7 0.41539283892204715
8 0.027976069356477673
9 0.7030942838818461
10 0.06363781711282623
11 -0.48433347352358025
12 0.8984873657124264
13 0.43618243964760417
14 0.5083898493657708
15 0.16772943093754145
16 0.7207149454489272
17 0.35363075850090064
18 0.4920447273747526
19 0.27606110610297163
20 -0.2427144440932676
21 -0.6215513972793878
22 0.05586962667869355
23 0.6017422759807012
24 -0.5446465228679893
25 -0.14643228414214016
26 0.24020007309787839
27 -0.5654546425268085
28 -0.6969849597480164
29 0.6002245251943619
30 -0.20051887078024988
31 -0.49803852049437336
32 -0.7724365056574563
33 0.28783918958422183
34 -0.6117670818556744
0 3 -0.34831628653994473
0 20 0.5591088174732168
0 23 0.909269113528846
0 31 0.1903972921217214
1 3 -0.563936066897025
1 6 -0.04818657898360068
2 5 0.6148246858681734
2 30 -0.17453881647453717
2 34 0.18923519486533125
3 15 0.05523172894610884
4 5 0.8171305642081537
4 7 0.8505505528307313
4 18 0.7322926074145664
4 19 0.9154977155826081
4 27 0.778867053358641
4 28 0.18258454816019265
4 32 -0.2410502054959487
5 6 -0.7210212142129484
5 23 -0.3032549064308234
6 24 0.26933726160597815
7 11 -0.23400420297690983
7 15 0.3046384172706693
7 27 0.311087656013165
7 31 -0.9795527860250399
8 10 -0.48536573643255654
8 19 0.11251693082436232
8 23 -0.8724622976064267
8 25 -0.40569471707752447
8 27 -0.4583440288249463
9 26 -0.05583761579155122
10 16 0.46432022834399533
11 23 -0.6418188051692584
11 30 0.24899209679344247
12 14 -0.5520299817252123
12 17 0.9824735582363289
12 20 0.48900061396688477
12 21 -0.8839907049707287
12 28 0.32381988472919754
13 26 0.5020178934297528
14 22 -0.7727902816110128
15 19 -0.4653228635732678
15 21 -0.029983805637296967
15 23 -0.8481285493931101
15 26 0.23188202875052077
16 21 0.9415225469584465
16 26 -0.3276529741155223
17 30 0.4138665219454527
18 29 -0.822517870762915
19 22 0.5737600418700428
19 26 0.8897412187777525
19 31 -0.807713163383639
20 22 0.548997822957568
20 27 0.058481215008985066
21 24 -0.23064721001522903
21 27 0.6302921475006813
21 31 0.004529150472154075
22 34 0.4860669882533952
23 28 0.544221674241766
23 33 0.699022278852923
24 29 0.6978740173876321
24 32 0.1371539086849085
25 33 0.02309986216033244
28 31 -0.014307396466661793
28 32 0.8356444610557499
31 33 0.18984167962727372
