45 953
0 0.4537235033616982
1 -0.06837517856873343
2 -0.6299716924503187
3 -0.5303031039613362
4 0.5589180798032845
5 0.2589824734456381
6 -0.7923671214889205
7 -0.5537504156796089
8 -0.07141549590360885
9 0.2160033546323641
10 0.06932666329667247
11 0.7739155341142341
12 -0.8852894432630825
13 0.8627903882853576
14 -0.5869348457706236
15 0.11226040219660005
16 -0.4521055400210108
17 -0.8102076988428182
18 0.8904579500410914
19 0.868607404022192
20 0.4392838412986839
21 -0.5007413409931831
22 0.10479072705538672
23 -0.1552445118563519
24 -0.9229213719081426
25 -0.5961837687858911
26 -0.232330948208455
27 -0.8078181196126535
28 -0.888454091699205
29 -0.5000033011803331
30 -0.6166864455805874
31 -0.8146067562296091
32 0.06755183287109667
33 0.8219001650097197
34 -0.6883168403985995
35 -0.007712267150392194
36 -0.6361903826814019
37 0.22322760917864404
38 0.9022911979285582
39 0.8169330024407802
40 0.05235672199971941
41 -0.19800435275195993
42 0.8028159224580451
43 -0.49137821263943304
44 -0.3953166606936436
0 1 0.34717538579235674
0 2 0.38481070725364486
0 3 -0.4231078152451935
0 4 -0.3025677947257588
0 5 -0.2581163546181997
0 6 0.37623168759490766
0 7 0.10566584777679155
0 8 0.7771593801078587
0 9 -0.2723611587118122
0 10 0.5252113326053383
0 11 0.8913259336778934
0 12 0.7647120703935941
0 13 0.5664974063453474
0 14 0.6011307443578859
0 15 0.6219594742890535
0 16 -0.8516919508801353
0 17 0.6831961798493018
0 18 0.7991762476155857
0 19 -0.9399756334340224
0 21 -0.5426317449309204
0 22 0.05329555866355329
0 23 0.4067089182184933
0 24 -0.28379998061162004
0 25 -0.24182702097194642
0 26 0.1691748048682753
0 28 -0.49842504562179935
0 29 0.4485583134809781
0 30 0.8036569326456087
0 31 0.21514715677006202
0 32 -0.053841032891490226
0 33 -0.9074753636769419
0 34 -0.6549702085606528
0 35 -0.24779602359325192
0 36 -0.6805679746054543
0 37 0.2561027643774978
0 38 -0.48404940845810196
0 39 0.958589421580275
0 40 0.20313009770157864
0 41 -0.8455803808653359
0 42 -0.8686349276134289
0 43 -0.5736833404226536
0 44 0.08977947791631058
1 2 0.9949569297269116
1 4 0.7577358970704744
1 5 -0.17241268722619751
1 6 -0.2832588399750593
1 7 -0.2823606306105457
1 8 -0.5776313793517487
1 9 -0.16820750644042648
1 10 -0.671886127709066
1 11 0.8590812975726179
1 12 -0.9466533960935013
1 13 0.37927697963982454
1 14 0.051106089448433645
1 15 0.9687830474957968
1 16 -0.12262562192735293
1 17 0.8603418709975561
1 19 -0.845175913351659
1 20 -0.4792146715387757
1 21 0.6324264152116836
1 23 0.27455454443917304
1 24 -0.7146646092474582
1 25 0.28841163924213653
1 26 0.5116893786926926
1 27 0.3387576723199355
1 28 -0.4904107697809428
1 29 -0.2601726750852438
1 30 0.42885613743062523
1 31 -0.6931411723485994
1 32 -0.7229343278268217
1 33 -0.9067448236495586
1 34 0.5861573676792928
1 35 -0.1538552467208898
1 36 0.42946455657950566
1 38 -0.6396703908209884
1 39 -0.4996327988583118
1 40 0.8067451544030015
1 41 -0.029654634625675635
1 42 0.04343715986719232
1 43 0.3997696927595684
1 44 0.6364029228140324
2 3 0.4016554413608273
2 4 0.6369758114332449
2 5 0.6571707075119171
2 7 0.9017079140773814
2 8 0.31083286279046285
2 9 -0.8276232934286347
2 10 -0.9716932400352885
2 11 0.437765951511462
2 12 -0.47592088459351434
2 13 0.7697028975851534
2 14 -0.5931525662045543
2 15 -0.5681377271689789
2 16 -0.3014874141378534
2 17 0.2000780629921073
2 18 -0.2740720884088701
