25 222
0 -0.33754114259637946
1 -0.1954187641129963
2 -0.5713165894759564
3 0.3372851087718387
4 0.38627383720393715
5 -0.13918163639181302
6 -0.13444441655682238
7 -0.19917300160614526
8 -0.043970557614879224
9 0.5357182222614114
10 -0.46137676249490767
11 0.3792835866209572
12 0.5238195132042347
13 0.14009508051545905
14 0.49305566155995395
15 -0.7609946780129884
16 -0.22467181036456596
17 0.9836432319601707
18 0.005506723086611265
19 0.5669261860440418
20 0.3720967173896128
21 0.30595460226487114
22 0.35625425747121175
23 0.23764647817474227
24 -0.15221345085418791
0 1 0.2778273592376528
0 2 0.8853985488901686
0 3 0.5784607675102926
0 4 0.5685612693313886
0 6 -0.5857759472198543
0 10 0.021742490598149367
0 12 0.2996796519366396
0 13 -0.09097370084741052
0 14 0.1485864130935839
0 15 -0.6093926282375552
0 16 0.16257802925739928
0 17 0.2555795759437325
0 18 0.8727391211891169
0 19 -0.2866944356060508
0 20 -0.02072567469783282
0 22 -0.1738884126264273
0 23 -0.5247244446114294
0 24 -0.6612648825163068
1 2 -0.8194730979512934
1 3 0.7900159376754614
1 4 0.8299773923853642
1 5 -0.8160756749625233
1 6 -0.180903042735153
1 8 0.6465388608190967
1 11 -0.9762763723957861
1 12 0.7797224742796762
1 13 -0.8216183811096531
1 16 0.07856040926936725
1 17 0.9135400650839256
1 18 0.5010104879634563
1 19 -0.5130951963970736
1 21 0.927537303973982
1 24 0.6786344122394776
2 3 -0.990861578860081
2 4 -0.06523429897645294
2 5 -0.7396155649788432
2 7 -0.6071933342056586
2 8 -0.4463710742689766
2 9 -0.8236937190126847
2 10 -0.9111651678933856
2 11 -0.6288735725586039
2 12 0.997247403761552
2 14 0.3022413617820441
2 15 0.6921231856024577
2 16 -0.12120655308067407
2 17 -0.9216557094990228
2 18 0.37300821247796856
2 20 0.07640104792862079
2 21 0.8435894191359572
2 24 -0.24957263705581156
3 4 0.5469936336189829
3 7 0.2213049776963294
3 10 -0.9804663502498527
3 11 0.21053026140420017
3 12 -0.34262714137065275
3 16 0.24078998982684685
3 17 0.5937897089463773
3 18 0.30456926189712785
3 19 -0.3143039868707205
3 22 -0.6873635658702559
3 23 0.17466509591356671
3 24 -0.5167012674514473
4 5 0.5339090084357454
4 6 -0.026034476673563622
4 7 0.05527307342958476
4 9 -0.08537856371325869
4 10 0.163253237662365
4 12 0.5146545223156795
4 13 0.5315510239415147
4 15 -0.8587409388479523
4 16 -0.44640285875360375
4 17 0.3901833258963787
4 18 -0.7502962406033884
4 20 -0.20604083956444663
4 21 -0.5612359523345416
4 22 0.4758981966007101
4 23 -0.09857604472610193
4 24 -0.2112028697507553
5 7 0.07996474506999252
5 9 0.19286693621128848
5 10 -0.4289429944045893
5 11 -0.7761446321829151
5 12 0.5096715187588974
5 13 -0.03396811179115233
5 17 -0.8999267626213259
5 18 -0.05053241530932784
5 19 -0.7510181240348566
