25 178
0 -0.4984162096320015
1 -0.7181154624948023
2 -0.5421442636024549
3 0.6993817509306994
4 0.6840318985343441
5 0.8697065091448497
6 -0.4286060813831276
7 0.729254041075124
8 -0.8570110545655933
9 -0.5674301860768312
10 0.29181377660627317
11 -0.622277573789833
12 0.007542151467435865
13 0.25611973110158615
14 -0.3255163488299233
15 0.40698155701525285
16 -0.9698097952641787
17 0.48611721017267584
18 -0.6939741128667474
19 0.12298604677643277
20 -0.13097780541308102
21 -0.25891155306125535
22 -0.6356805845725018
23 0.6045613007954038
24 -0.28673701690520303
0 3 -0.9972681273712669
0 4 -0.11439468262617813
0 7 -0.18636114079546373
0 8 0.9505497830317511
0 10 0.7051853470316303
0 11 0.6602235431703238
0 15 0.6550541342054839
0 17 0.3250089210807954
0 20 -0.7505367039303292
0 22 -0.8704695666886251
0 23 0.08468274957810618
1 3 -0.6442667619510967
1 4 0.13101947820930526
1 6 -0.9451620529109619
1 7 -0.17959216932914268
1 9 -0.6555053523476593
1 10 0.5026591957767874
1 11 -0.8647206352969767
1 14 0.21464174512644996
1 15 -0.8775244186084272
1 16 -0.9495363210413068
1 17 0.334064516001245
1 19 0.5857250147552369
1 22 -0.7001924452203356
1 23 0.8496563099648042
2 3 -0.513008067502793
2 4 0.5781333672182831
2 5 -0.92355441669087
2 7 0.065384807521917
2 9 -0.377225052773702
2 11 -0.48588789248631703
2 12 0.4507781170514087
2 13 -0.5195346191093497
2 15 -0.4444939656040394
2 16 -0.12277656035241424
2 17 -0.32617776857922975
2 18 -0.8398228755625168
2 19 -0.4801953043799081
2 22 0.4474023832002225
2 24 -0.6421412164549154
3 6 -0.9612156182697558
3 8 -0.5500140613407973
3 9 -0.7708532837721371
3 10 -0.9433350169627523
3 12 -0.8666130526702094
3 16 0.9577049151499808
3 18 0.48752207913682777
3 19 0.22621462441873685
3 20 0.3800388822995193
3 24 -0.42355058845965643
4 6 0.5203453971837912
4 7 0.20757067240699456
4 9 0.15111891053491044
4 10 -0.7143391890026867
4 11 -0.53367824524464
4 12 0.3255653920104631
4 13 0.47612048741872837
4 15 -0.06659975258935313
4 17 0.3590453563241842
4 20 -0.588765799769583
4 21 -0.07315201085039602
4 22 0.44206989380845485
4 23 -0.8394615365947149
5 7 -0.8862219753275926
5 9 -0.22145429780086245
5 10 0.7167937990434594
5 17 0.09878398373408226
5 18 -0.5008898890809408
5 19 0.6756496388453432
5 20 -0.8994909081213878
6 9 -0.7784341695444759
6 10 0.04585141319098085
6 12 -0.9909916165193933
6 15 -0.05295112813795466
6 17 0.18676911683357122
6 18 -0.29570551940055734
6 23 -0.44852346430730794
6 24 0.5283740782478326
7 8 -0.5370488033753207
7 9 0.0023526753179230475
7 10 0.8379581430559644
7 11 0.142023111338077
7 12 0.8048199012236252
7 16 0.004788162269261376
7 19 0.21793504103026984
7 20 0.6700870043547511
7 22 0.2936268016759902
7 24 0.2179773437052701
8 9 -0.2598685248930157
8 10 -0.814641301674379
8 11 -0.28207556935778855
8 12 -0.8619153916754627
8 15 0.8995338537775501
8 16 -0.49125567026759276
8 17 0.04365694699056233
8 18 0.3009246391908771
8 23 0.40108819096763204
8 24 0.8018468723488739
9 10 0.6562099366816325
9 11 -0.6015205013346223
9 12 -0.18662303301801364
9 14 -0.8903990362568333
9 15 -0.943737245549785
9 16 0.5106189228685136
9 17 0.7251963274053217
9 20 0.1673622729883153
9 22 -0.16560430767000178
10 12 -0.05673869843545698
10 13 -0.6328024423612673
10 14 0.19311299571274265
10 15 0.6673360926458525
10 16 -0.3581847584726896
10 17 -0.6611979476615037
10 18 -0.3134528279815807
10 19 -0.1508479030007266
10 20 -0.8610944555712472
10 21 -0.9071780432858911
10 24 -0.9171325793661524
11 12 0.8114372851755007
11 13 -0.322013166524463
11 14 0.4819511895760573
11 16 -0.4526671245694265
11 18 -0.5619353689066326
11 19 -0.6414913416156691
11 22 -0.642785022179478
11 24 -0.7830134570378029
12 13 -0.5793656301980945
12 17 0.22146894221124724
12 18 -0.9270222346603325
12 19 -0.40725383062590637
12 20 0.27806196002869843
12 21 0.707701940507828
12 22 0.6691266722982863
12 23 -0.6529343255596258
12 24 -0.480507847812623
13 14 0.9195894782672904
13 17 0.8797980466544839
13 19 0.26932499462068593
13 20 0.318752388119125
13 21 0.563686314597863
13 23 -0.8995642361163791
13 24 -0.07587523481875147
14 17 0.8114751395673039
14 20 -0.9411905585101497
14 21 -0.1140788713606311
14 22 0.14609339480085848
14 23 -0.629596897783999
14 24 -0.4112541238570593
15 16 0.8178421162845022
15 17 -0.19003970383884927
15 19 0.7218983372656784
15 20 -0.24099935713008636
15 22 0.3550108249985784
15 23 0.01787385978764089
15 24 -0.6565840243744345
16 17 0.14025555499809705
16 20 0.03743570592006429
16 21 -0.15376616932316511
16 22 0.43044103878208917
16 24 -0.21408496725383475
17 18 0.38180981760314125
17 19 0.020952552521186663
17 20 0.009255653653133855
17 21 0.46604408254015195
17 23 0.5262648356614001
17 24 0.1328536513043872
18 19 0.08112386650088688
18 20 0.5949890769019182
18 21 -0.18716570864637627
18 23 0.7414692143858266
19 20 0.5115144263329676
19 22 -0.6353542137390864
19 23 0.4571549066431495
19 24 0.8212715770477355
20 21 -0.3679284118717454
21 23 -0.7728396026612392
21 24 -0.8937389661949016
23 24 0.4224072833244128
