25 269
0 -0.7995919867645065
1 -0.3750295709666529
2 -0.6241852594870845
3 0.7248188069647192
4 0.363123053755638
5 -0.7280840688879802
6 0.4457567650744061
7 -0.281434315998653
8 -0.7538380763991019
9 -0.4027246591010152
10 -0.9199981012058358
11 0.5181861491949262
12 0.12107823588376165
13 -0.8327862942748143
14 -0.8286535683656033
15 0.655241972127605
16 0.136208209316099
17 -0.2286438202507899
18 0.3444681666107414
19 0.37622452108031323
20 0.5337124354324472
21 -0.59692696602953
22 0.2583750302342227
23 -0.5415492521826488
24 0.21758408150979736
0 1 0.9062265633674325
0 2 0.16013720652682673
0 3 0.2772788118858813
0 5 -0.12012915761281162
0 6 0.48062552822560245
0 8 0.7372998011237448
0 9 0.6275997144327918
0 10 -0.7310804687082302
0 11 -0.8956735513034995
0 12 -0.33098356242059856
0 13 0.6949878714692952
0 14 0.26390603245727395
0 15 0.17796622937949746
0 16 0.9512138590341488
0 17 0.4273570721971367
0 18 -0.2858528002981211
0 19 0.9954066228764415
0 20 -0.7539569560818953
0 21 -0.5266152277335838
0 22 0.41733262128805504
0 23 -0.13538827309141244
0 24 -0.0232464981942071
1 2 0.2795359697649018
1 4 -0.19590603667995166
1 5 0.7355046034246491
1 6 0.5138807286982012
1 7 0.1387043383094726
1 8 -0.766528664241688
1 9 0.6572339329139705
1 10 -0.5555763136894605
1 11 -0.3105135928265208
1 12 -0.5926278132955214
1 13 -0.15852954287354937
1 14 0.4985972006215178
1 16 -0.1366914152684866
1 17 -0.8668724266152261
1 18 -0.4861622042843441
1 19 -0.2504587750715921
1 20 -0.9552191039310194
1 21 -0.4801234786672661
1 22 -0.41142058114935653
1 23 -0.9233458717135725
1 24 0.4272907556190626
2 3 -0.6801854269680248
2 4 -0.7944625067152891
2 5 -0.24960044744399146
2 6 0.4962201665390893
2 7 0.4139494954548253
2 8 -0.4714926306982292
2 9 -0.8652872994569674
2 10 0.526377237585151
2 11 0.7543506116442229
2 12 -0.8938407740752714
2 14 -0.2892504073458686
2 15 -0.3233084212004518
2 16 -0.6729419597122019
2 17 0.12384788711640904
2 18 0.26842317714704156
2 20 -0.5090561262629079
2 21 -0.7043330229199702
2 22 -0.4667455215591947
2 23 -0.48665388123536957
2 24 0.546464902007401
3 4 -0.4865938651719275
3 5 0.08716736880706177
3 6 0.6393761134231397
3 7 -0.004097717393378719
3 9 0.5267515681284838
3 10 0.6249420964492924
3 11 0.10265829345258393
3 12 0.2253781614372128
3 13 -0.33429624247409295
3 14 -0.2365280259419149
3 15 -0.80715787282408
3 16 0.4347036777986375
3 17 0.7101421857399837
3 18 -0.5901526174305411
3 19 -0.6624935845346356
3 20 -0.5815680794826101
3 21 0.4922619863585225
3 22 0.8734225758128578
3 23 -0.5537036283639285
3 24 0.771742298312571
4 6 -0.37531233381695706
4 7 -0.2979143981936305
4 8 0.6460749188482151
4 9 0.24535354258052489
4 10 0.2904572473543421
4 11 -0.7271957755405634
4 12 -0.19274393164567383
4 13 -0.4968651264763617
4 14 0.39399843656791456
4 15 -0.5310289954758833
4 16 -0.21478701328218763
4 17 0.7970290285346509
4 18 -0.15179333706474685
4 20 0.20315800876833245
4 21 -0.34582158826240916
4 22 -0.23946355288645038
4 23 0.9562540787238665
4 24 -0.018339695653030397
5 6 0.34139653664333647
5 7 0.9218283051075085
5 8 -0.7747218788725228
5 9 0.8276171485053043
5 10 0.10931825945157847
5 11 -0.8182210364167877
5 12 0.8773744251075941
5 13 -0.6843700653366418
5 14 -0.8181527529464137
5 15 -0.8739381889946503
5 16 -0.5524591930417384
5 18 0.12693004052462054
5 19 0.6848672967878322
5 21 -0.054449417913212894
5 22 -0.07252897553284288
5 23 0.12496981059308343
5 24 0.47955276742319874
6 7 0.5767707278104393
6 8 -0.7890479077387278
6 9 -0.8600821917061829
6 10 0.11717690170624007
6 12 0.7560348344953611
6 13 -0.7406975897211552
6 16 0.7600356670708106
6 17 0.09964425045205627
6 18 0.2972380660087326
6 19 -0.9191721030303657
6 20 -0.6853202431951335
6 21 -0.7434248134705559
6 22 0.7612694026726083
6 23 -0.830885522287635
6 24 0.8050738782542257
7 8 -0.917688760527362
7 9 0.5107441737390754
7 12 0.16617093370731806
7 13 0.1487281223891559
7 14 -0.7322266334682987
7 15 0.565950126398401
7 16 0.7186937834248266
7 17 0.3740560270982163
7 18 0.882094973272675
7 20 -0.1807252786484812
7 22 -0.48089332219555336
7 23 0.2922489110863029
7 24 -0.1888598932205141
8 9 -0.578926160467129
8 10 -0.6375683089715263
8 11 -0.07841359197622366
8 12 -0.1949204315627584
8 13 -0.7697130637488963
8 14 -0.3756633186889933
8 15 -0.8815775110321309
8 16 0.37173270658131585
